t_ns,t_bag_ns,left_pos_rad,right_pos_rad,left_vel_radps,right_vel_radps
1784885738793683017,1784885738797042981,405.80086772100003,378.201481569,0.19942453173869576,0.2010072661175743
1784885738843606535,1784885738849803591,406.052440605,378.451520472,0.20021589892813504,0.2017986333070136
1784885738893671845,1784885738897474957,406.429799931,378.833481741,0.20021589892813504,0.1986331645492565
1784885738943673478,1784885738954609087,406.679838834,379.078918701,0.20021589892813504,0.19942453173869576
1784885738993764511,1784885738997114134,407.05259621700003,379.45474404600003,0.20021589892813504,0.20021589892813504
1784885739043755178,1784885739056465254,407.301101139,379.703248968,0.19942453173869576,0.1986331645492565
1784885739093903077,1784885739098409735,407.669256579,380.072938389,0.19942453173869576,0.1986331645492565
1784885739143841547,1784885739147202879,407.91776150100003,380.321443311,0.19705043017037796,0.19784179735981722
1784885739193870990,1784885739202322402,408.164732442,380.568414252,0.19784179735981722,0.19784179735981722
1784885739243896226,1784885739247732716,408.537489825,380.941171635,0.1986331645492565,0.1986331645492565
1784885739294006876,1784885739305562027,408.785994747,381.188142576,0.20021589892813504,0.1986331645492565
1784885739343971977,1784885739346532972,409.163354073,381.56243394,0.1986331645492565,0.1986331645492565
1784885739394086092,1784885739398339772,409.411858995,381.817074786,0.19942453173869576,0.19942453173869576
1784885739444056381,1784885739451222699,409.66343187900003,382.06557970800003,0.19942453173869576,0.1986331645492565
1784885739494141791,1784885739495877413,410.037723243,382.444473015,0.19942453173869576,0.20021589892813504
1784885739544159559,1784885739554037518,410.289296127,382.694511918,0.1986331645492565,0.19942453173869576
1784885739594246136,1784885739598291665,410.665121472,383.074939206,0.19705043017037796,0.19784179735981722
1784885739644197171,1784885739658217526,410.912092413,383.318842185,0.19784179735981722,0.1986331645492565
1784885739694278744,1784885739699978560,411.29098572,383.699269473,0.1986331645492565,0.19942453173869576
1784885739744319621,1784885739747002334,411.545626566,383.950842357,0.19705043017037796,0.1986331645492565
1784885739794323435,1784885739802389216,411.800267412,384.203949222,0.1986331645492565,0.1986331645492565
1784885739844340906,1784885739848454448,412.179160719,384.578240586,0.20021589892813504,0.19942453173869576
1784885739894474610,1784885739907728393,412.42766564100003,384.82981347,0.20021589892813504,0.19942453173869576
1784885739944411449,1784885739947119755,412.805024967,385.205638815,0.2010072661175743,0.20021589892813504
1784885739994480143,1784885739998153200,413.05506387,385.457211699,0.20021589892813504,0.1986331645492565
1784885740044478621,1784885740051656069,413.303568792,385.702648659,0.1986331645492565,0.19942453173869576
1784885740094569375,1784885740097863922,413.674792194,386.075406042,0.20021589892813504,0.19942453173869576
1784885740144588264,1784885740154563544,413.921763135,386.322376983,0.19942453173869576,0.19784179735981722
1784885740194621255,1784885740199218800,414.292986537,386.693600385,0.19784179735981722,0.19784179735981722
1784885740244612959,1784885740247156633,414.541491459,386.940571326,0.19784179735981722,0.1986331645492565
1784885740294649749,1784885740300648897,414.7884624,387.190610229,0.2033813676858921,0.19388496141262088
1784885740344705126,1784885740348161749,415.17195765,387.557231688,0.21050367239084553,0.188345391086546
1784885740394770399,1784885740403551127,415.438870344,387.793464762,0.21287777395916335,0.1859712895182282
1784885740444759953,1784885740446432874,415.839239385,388.144746411,0.21287777395916335,0.18438855513934965
1784885740494807640,1784885740506702346,416.10768606,388.37330958,0.21287777395916335,0.18438855513934965
1784885740544881066,1784885740548829031,416.508055101,388.72612521,0.2136691411486026,0.18517992232878894
1784885740594913502,1784885740599681165,416.77650177600003,388.960824303,0.2136691411486026,0.18517992232878894
1784885740644928851,1784885740652463881,417.046482432,389.190921453,0.21287777395916335,0.18517992232878894
1784885740695010228,1784885740698360388,417.448385454,389.54220310200003,0.2112950395802848,0.18517992232878894
1784885740744960959,1784885740759131820,417.716832129,389.776902195,0.21208640676972407,0.18438855513934965
1784885740795044355,1784885740798525810,418.126405056,390.126649863,0.21287777395916335,0.18438855513934965
1784885740845029443,1784885740848261002,418.397919693,390.36134895600003,0.21525187552748115,0.18438855513934965
1784885740895146752,1784885740901189060,418.66943433,390.594514068,0.21446050833804187,0.18517992232878894
1784885740945110066,1784885740948890858,419.072871333,390.944261736,0.21525187552748115,0.18676265670766745
1784885740995217905,1784885741004305896,419.34131800800003,391.18049481,0.21525187552748115,0.18517992232878894
1784885741045173752,1784885741048043358,419.741687049,391.527174516,0.21446050833804187,0.18438855513934965
1784885741095392701,1784885741107996193,420.005531781,391.75880564700003,0.21208640676972407,0.18517992232878894
1784885741145266938,1784885741149832438,420.399764898,392.103951372,0.21287777395916335,0.18517992232878894
1784885741195491168,1784885741198010947,420.665143611,392.332514541,0.21287777395916335,0.18517992232878894
1784885741245301622,1784885741254118672,420.933590286,392.56261169100003,0.20892093801196698,0.18913675827598528
1784885741295407421,1784885741299527586,421.324755441,392.918495283,0.20021589892813504,0.19467632860206016
1784885741345430591,1784885741358486052,421.576328325,393.162398262,0.1986331645492565,0.19784179735981722
1784885741395461321,1784885741399510420,421.95215367000003,393.536689626,0.19942453173869576,0.19784179735981722
1784885741445453248,1784885741448388231,422.203726554,393.785194548,0.19942453173869576,0.19942453173869576
1784885741495531992,1784885741501366638,422.455299438,394.036767432,0.19942453173869576,0.19942453173869576
1784885741545502219,1784885741547530076,422.829590802,394.412592777,0.1986331645492565,0.1986331645492565
1784885741595532597,1784885741605434392,423.078095724,394.66263168,0.19784179735981722,0.19784179735981722
1784885741645570647,1784885741648557128,423.452387088,395.036923044,0.1986331645492565,0.2010072661175743
1784885741695692309,1784885741708619184,423.70549395300003,395.28849592800003,0.19784179735981722,0.19942453173869576
1784885741745701377,1784885741750544545,424.082853279,395.66738923500003,0.19784179735981722,0.1986331645492565
1784885741795727827,1784885741798926820,424.339028106,395.918962119,0.1986331645492565,0.19942453173869576
1784885741845752257,1784885741853998425,424.592134971,396.167467041,0.20021589892813504,0.1986331645492565
1784885741895853034,1784885741900938568,424.971028278,396.546360348,0.20021589892813504,0.19942453173869576
1784885741945769503,1784885741957957680,425.224135143,396.797933232,0.2010072661175743,0.19942453173869576
1784885741995823990,1784885741999342901,425.598426507,397.173758577,0.19942453173869576,0.19942453173869576
1784885742045843468,1784885742050263211,425.846931429,397.42839942300003,0.2010072661175743,0.20021589892813504
1784885742096000896,1784885742102873223,426.096970332,397.678438326,0.2010072661175743,0.19942453173869576
1784885742145970110,1784885742148914030,426.468193734,398.05272969,0.1986331645492565,0.19942453173869576
1784885742195947051,1784885742206912855,426.713630694,398.304302574,0.19705043017037796,0.19942453173869576
1784885742245973932,1784885742250717717,427.084854096,398.675525976,0.19784179735981722,0.19784179735981722
1784885742296024865,1784885742298178978,427.331825037,398.920962936,0.1986331645492565,0.1986331645492565
1784885742346066681,1784885742352372457,427.583397921,399.167933877,0.19942453173869576,0.19942453173869576
1784885742396262449,1784885742399142679,427.959223266,399.542225241,0.1986331645492565,0.19705043017037796
1784885742446097205,1784885742457176286,428.206194207,399.787662201,0.19705043017037796,0.19784179735981722
1784885742496178936,1784885742498207079,428.580485571,400.163487546,0.20021589892813504,0.1986331645492565
1784885742546177873,1784885742558333667,428.833592436,400.410458487,0.20971230520140627,0.19230222703374233
1784885742596229399,1784885742600717686,429.224757591,400.775545965,0.2112950395802848,0.1859712895182282
1784885742646229114,1784885742648270432,429.493204266,401.007177096,0.21208640676972407,0.18517992232878894
1784885742696274581,1784885742703385543,429.76011696,401.240342208,0.21208640676972407,0.18517992232878894
1784885742746292252,1784885742749325433,430.163553963,401.591623857,0.21208640676972407,0.18517992232878894
1784885742796373501,1784885742807443816,430.4350686,401.821721007,0.21287777395916335,0.18438855513934965
1784885742846381629,1784885742848725939,430.840039584,402.176070618,0.21525187552748115,0.1859712895182282
1784885742896455113,1784885742900162748,431.117690145,402.407701749,0.2136691411486026,0.1835971879499104
1784885742946424902,1784885742953219363,431.384602839,402.63933288,0.2136691411486026,0.1835971879499104
1784885742996485137,1784885743001752242,431.786505861,402.995216472,0.2160432427169204,0.18438855513934965
1784885743046489511,1784885743055998219,432.05495253600003,403.225313622,0.21446050833804187,0.18438855513934965
1784885743096564741,1784885743099717466,432.452253615,403.578129252,0.21525187552748115,0.18755402389710674
1784885743146612879,1784885743160552295,432.719166309,403.812828345,0.21287777395916335,0.18517992232878894
1784885743196772014,1784885743201238966,433.114933407,404.159508051,0.2112950395802848,0.18438855513934965
1784885743246604333,1784885743248943569,433.378778139,404.38807122000003,0.21208640676972407,0.18517992232878894
1784885743296649766,1784885743305310464,433.644156852,404.621236332,0.20259000049645284,0.19388496141262088
1784885743346679171,1784885743351687702,434.029186083,404.981721867,0.20259000049645284,0.19784179735981722
1784885743396763907,1784885743407930390,434.283826929,405.230226789,0.2010072661175743,0.1986331645492565
1784885743446743299,1784885743449940330,434.659652274,405.598382229,0.19705043017037796,0.19784179735981722
1784885743496853922,1784885743500960168,434.906623215,405.84535317,0.19942453173869576,0.19784179735981722
1784885743546885921,1784885743553579021,435.158196099,406.095392073,0.19942453173869576,0.19784179735981722
1784885743596863646,1784885743599763788,435.53095348200003,406.469683437,0.19942453173869576,0.1986331645492565
1784885743646929370,1784885743658561235,435.787128309,406.718188359,0.1986331645492565,0.20021589892813504
1784885743697016329,1784885743700452972,436.161419673,407.09861564700003,0.19705043017037796,0.1986331645492565
1784885743746939983,1784885743749131053,436.41145857600003,407.34865455,0.19942453173869576,0.20021589892813504
1784885743796948875,1784885743803691339,436.666099422,407.598693453,0.1986331645492565,0.20021589892813504
1784885743846987230,1784885743850657112,437.044992729,407.97758676,0.19784179735981722,0.1986331645492565
1784885743897054233,1784885743907451569,437.298099594,408.229159644,0.19942453173869576,0.19784179735981722
1784885743947065552,1784885743950099296,437.676992901,408.604984989,0.20021589892813504,0.1986331645492565
1784885743997177546,1784885744009431190,437.928565785,408.855023892,0.2010072661175743,0.19942453173869576
1784885744047118746,1784885744052204257,438.302857149,409.233917199,0.2017986333070136,0.19942453173869576
1784885744097188731,1784885744101517989,438.552896052,409.490092026,0.1986331645492565,0.19784179735981722
1784885744147173590,1784885744155760507,438.798333012,409.733995005,0.19784179735981722,0.19942453173869576
1784885744197262159,1784885744200706032,439.166488452,410.114422293,0.20021589892813504,0.2010072661175743
1784885744247418177,1784885744259061567,439.416527355,410.361393234,0.19942453173869576,0.20021589892813504
1784885744297378817,1784885744301698033,439.787750757,410.740286541,0.19705043017037796,0.1986331645492565
1784885744347313906,1784885744349928037,440.036255679,410.98418952000003,0.19784179735981722,0.19942453173869576
1784885744397358690,1784885744403826608,440.286294582,411.232694442,0.19942453173869576,0.19942453173869576
1784885744447851540,1784885744450935566,440.662119927,411.603917844,0.20021589892813504,0.1986331645492565
1784885744497454113,1784885744505662932,440.91215883,411.850888785,0.19942453173869576,0.1986331645492565
1784885744547450682,1784885744549636760,441.286450194,412.225180149,0.19784179735981722,0.19784179735981722
1784885744597458889,1784885744611267140,441.533421135,412.473685071,0.19784179735981722,0.19705043017037796
1784885744647583091,1784885744652270065,441.907712499,412.84490847300003,0.20021589892813504,0.19942453173869576
1784885744697548327,1784885744702123289,442.160819364,413.096481357,0.19784179735981722,0.20021589892813504
1784885744747572172,1784885744756162185,442.412392248,413.348054241,0.19705043017037796,0.1986331645492565
1784885744797821654,1784885744800889003,442.788217593,413.72541356700003,0.19784179735981722,0.1986331645492565
1784885744847582507,1784885744858421024,443.041324458,413.978520432,0.1986331645492565,0.1986331645492565
1784885744897663332,1784885744899295149,443.420217765,414.351277815,0.20021589892813504,0.19942453173869576
1784885744947701130,1784885744950241272,443.677926573,414.60438468,0.1986331645492565,0.19784179735981722
1784885744997731516,1784885745004256691,443.927965476,414.852889602,0.19942453173869576,0.19784179735981722
1784885745047725628,1784885745051400068,444.303790821,415.228714947,0.2017986333070136,0.20021589892813504
1784885745097751390,1784885745106465753,444.550761762,415.483355793,0.2017986333070136,0.20021589892813504
1784885745147776097,1784885745151659919,444.923519145,415.860715119,0.19942453173869576,0.19784179735981722
1784885745197859319,1784885745210267003,445.172024067,416.110754022,0.19784179735981722,0.20021589892813504
1784885745247861975,1784885745251874817,445.538645526,416.489647329,0.19784179735981722,0.1986331645492565
1784885745297942344,1784885745302356123,445.787150448,416.735084289,0.1986331645492565,0.19942453173869576
1784885745347894545,1784885745358291556,446.037189351,416.985123192,0.1986331645492565,0.2010072661175743
1784885745397957959,1784885745402188631,446.409946734,417.360948537,0.1962590629809387,0.19784179735981722
1784885745447957188,1784885745459894412,446.658451656,417.60331753500003,0.19784179735981722,0.19705043017037796
1784885745498024419,1784885745500291464,447.03274302,417.977608899,0.20021589892813504,0.1986331645492565
1784885745548041825,1784885745551372194,447.285849885,418.22457984,0.20021589892813504,0.19784179735981722
1784885745598197107,1784885745604422203,447.53895675,418.473084762,0.19942453173869576,0.19784179735981722
1784885745648065148,1784885745651895494,447.91171413300003,418.845842145,0.19784179735981722,0.19784179735981722
1784885745698124708,1784885745707766612,448.158685074,419.094347067,0.19705043017037796,0.19784179735981722
1784885745748123177,1784885745750672128,448.531442457,419.468638431,0.1986331645492565,0.2010072661175743
1784885745798194985,1784885745811169389,448.78454932200003,419.721745296,0.1986331645492565,0.19942453173869576
1784885745848203719,1784885745852205295,449.16344262900003,420.097570641,0.19705043017037796,0.1986331645492565
1784885745898228704,1784885745900697811,449.413481532,420.350677506,0.19942453173869576,0.20021589892813504
1784885745948304588,1784885745958120445,449.669656359,420.599182428,0.2010072661175743,0.19942453173869576
1784885745998316305,1784885746001860800,450.048549666,420.976541754,0.20021589892813504,0.1986331645492565
1784885746048451836,1784885746059806383,450.303190512,421.228114638,0.20021589892813504,0.1986331645492565
1784885746098386060,1784885746100499551,450.677481876,421.608541926,0.20021589892813504,0.1986331645492565
1784885746148359214,1784885746151530952,450.925986798,421.857046848,0.2017986333070136,0.20021589892813504
1784885746198374522,1784885746204430130,451.177559682,422.110153713,0.2010072661175743,0.20021589892813504
1784885746248465483,1784885746254886817,451.54264716,422.485979058,0.19784179735981722,0.19942453173869576
1784885746298462521,1784885746307033570,451.78961810100003,422.737551942,0.19784179735981722,0.19784179735981722
1784885746348486649,1784885746351065866,452.162375484,423.107241363,0.20733820363308847,0.19071949265486382
1784885746398616725,1784885746411687409,452.424686235,423.343474437,0.21287777395916335,0.18676265670766745
1784885746448530568,1784885746452087837,452.823521295,423.69015414300003,0.21208640676972407,0.1859712895182282
1784885746498591753,1784885746500960017,453.09196797,423.920251293,0.21287777395916335,0.1828058207604711
1784885746548587586,1784885746557299566,453.358880664,424.148814462,0.21287777395916335,0.1828058207604711
1784885746598664781,1784885746602417420,453.760783686,424.495494168,0.21446050833804187,0.18438855513934965
1784885746648654444,1784885746659758850,454.030764342,424.724057337,0.2136691411486026,0.18438855513934965
1784885746698710775,1784885746700964030,454.432667364,425.07227102400003,0.21287777395916335,0.18438855513934965
1784885746748698474,1784885746751424033,454.701114039,425.302368174,0.21208640676972407,0.18438855513934965
1784885746798771963,1784885746806103125,454.971094695,425.53553328600003,0.21050367239084553,0.1859712895182282
1784885746848764980,1784885746852546432,455.371463736,425.886814935,0.20259000049645284,0.19309359422318162
1784885746898834818,1784885746907943726,455.629172544,426.132251895,0.1986331645492565,0.1986331645492565
1784885746948808213,1784885746951473887,456.004997889,426.50807724,0.2010072661175743,0.20021589892813504
1784885746998857466,1784885747011625874,456.262706697,426.759650124,0.2010072661175743,0.20021589892813504
1784885747048918427,1784885747053072056,456.638532042,427.140077412,0.19942453173869576,0.19784179735981722
1784885747098937029,1784885747101005552,456.888570945,427.387048353,0.2010072661175743,0.19942453173869576
1784885747148953297,1784885747157683675,457.138609848,427.63708725600003,0.2010072661175743,0.20021589892813504
1784885747199097376,1784885747202173433,457.511367231,428.014446582,0.20021589892813504,0.1986331645492565
1784885747248969824,1784885747260800698,457.759872153,428.267553447,0.19784179735981722,0.1986331645492565
1784885747299049127,1784885747303356766,458.126493612,428.644912773,0.19784179735981722,0.19942453173869576
1784885747349034563,1784885747352018495,458.374998534,428.894951676,0.1986331645492565,0.20021589892813504
1784885747399126354,1784885747405408242,458.625037437,429.14652456,0.1986331645492565,0.20021589892813504
1784885747449098616,1784885747450787468,458.996260839,429.52081592400003,0.19705043017037796,0.1986331645492565
1784885747499125520,1784885747509885418,459.247833723,429.767786865,0.19784179735981722,0.1986331645492565
1784885747549149366,1784885747552543337,459.620591106,430.140544248,0.20021589892813504,0.19942453173869576
1784885747599191852,1784885747612458198,459.873697971,430.387515189,0.20021589892813504,0.1986331645492565
1784885747649240360,1784885747655366329,460.246455354,430.758738591,0.1986331645492565,0.19784179735981722
1784885747699339284,1784885747701286240,460.499562219,431.007243513,0.19784179735981722,0.19705043017037796
1784885747749266818,1784885747757572760,460.744999179,431.255748435,0.19784179735981722,0.19784179735981722
1784885747799294648,1784885747803447146,461.119290543,431.628505818,0.1986331645492565,0.19942453173869576
1784885747849357960,1784885747861279458,461.372397408,431.880078702,0.19784179735981722,0.2010072661175743
1784885747899388106,1784885747902335203,461.751290715,432.257438028,0.19705043017037796,0.19705043017037796
1784885747949361351,1784885747952328032,462.002863599,432.50594295,0.19942453173869576,0.19942453173869576
1784885747999513600,1784885748006752569,462.259038426,432.755981853,0.2017986333070136,0.20021589892813504
1784885748049427777,1784885748051621833,462.637931733,433.136409141,0.19942453173869576,0.19942453173869576
1784885748099495697,1784885748110125409,462.891038598,433.384914063,0.2010072661175743,0.19942453173869576
1784885748149562857,1784885748153796647,463.265329962,433.765341351,0.20021589892813504,0.19784179735981722
1784885748199556144,1784885748212403833,463.513834884,434.015380254,0.19942453173869576,0.1986331645492565
1784885748249553101,1784885748254526858,463.883524305,434.394273561,0.2010072661175743,0.20021589892813504
1784885748299563879,1784885748302673571,464.135097189,434.644312464,0.19784179735981722,0.19784179735981722
1784885748349564003,1784885748358661344,464.379000168,434.892817386,0.19705043017037796,0.20021589892813504
1784885748399634072,1784885748403704016,464.751757551,435.274778655,0.19784179735981722,0.19942453173869576
1784885748449689041,1784885748461954957,465.000262473,435.520215615,0.19942453173869576,0.19942453173869576
1784885748499674361,1784885748503603989,465.373019856,435.89604096,0.1986331645492565,0.20021589892813504
1784885748549660441,1784885748553985483,465.626126721,436.147613844,0.1986331645492565,0.1986331645492565
1784885748599960596,1784885748606525997,465.873097662,436.389982842,0.19705043017037796,0.19784179735981722
1784885748649743104,1784885748653452949,466.247389026,436.764274206,0.20021589892813504,0.19942453173869576
1784885748699797035,1784885748709845753,466.500495891,437.009711166,0.2010072661175743,0.1986331645492565
1784885748749821913,1784885748754715462,466.874787255,437.382468549,0.19784179735981722,0.19705043017037796
1784885748799834415,1784885748801725551,467.124826158,437.630973471,0.1986331645492565,0.1986331645492565
1784885748849845916,1784885748856154773,467.374865061,437.879478393,0.1986331645492565,0.19942453173869576
1784885748899998566,1784885748903340696,467.752224387,438.25683771900003,0.19784179735981722,0.2010072661175743
1784885748949983367,1784885748960668535,468.005331252,438.509944584,0.19784179735981722,0.19784179735981722
1784885749000058791,1784885749002344693,468.384224559,438.88730391,0.1986331645492565,0.19784179735981722
1784885749049942264,1784885749062519842,468.638865405,439.135808832,0.19942453173869576,0.19942453173869576
1784885749100001260,1784885749103592691,469.016224731,439.513168158,0.2010072661175743,0.20021589892813504
1784885749150165607,1784885749154892978,469.270865577,439.764741042,0.19942453173869576,0.1986331645492565
1784885749200038303,1784885749207091895,469.52090448,440.014779945,0.19942453173869576,0.19784179735981722
1784885749250118033,1784885749253718320,469.892127882,440.392139271,0.20021589892813504,0.1986331645492565
1784885749300240617,1784885749310179331,470.137564842,440.643712155,0.19942453173869576,0.1986331645492565
1784885749350101196,1784885749354778782,470.507254263,441.0195375,0.19942453173869576,0.20021589892813504
1784885749400172736,1784885749402910503,470.755759185,441.274178346,0.19705043017037796,0.19942453173869576
1784885749450160103,1784885749456563025,471.002730126,441.522683268,0.19784179735981722,0.1986331645492565
1784885749500223694,1784885749505849269,471.373953528,441.900042594,0.1986331645492565,0.19942453173869576
1784885749550265274,1784885749559775784,471.62399243100003,442.145479554,0.20021589892813504,0.20021589892813504
1784885749600282563,1784885749602377628,472.001351757,442.52130489900003,0.1986331645492565,0.1986331645492565
1784885749650274469,1784885749662986339,472.249856679,442.769809821,0.19784179735981722,0.19784179735981722
1784885749700312195,1784885749705138413,472.625682024,443.139499242,0.19942453173869576,0.19784179735981722
1784885749750369635,1784885749754210936,472.87572092700003,443.388004164,0.19942453173869576,0.19942453173869576
1784885749800404267,1784885749808750286,473.12575983,443.639577048,0.19942453173869576,0.1986331645492565
1784885749850378794,1784885749853516212,473.501585175,444.01080045,0.19705043017037796,0.19705043017037796
