t_ns,t_bag_ns,mx,my,mz
1784885722075192995,1784885722084095172,0.0,0.0,0.0
1784885722125210083,1784885722127842515,0.0,0.0,0.0
1784885722175343299,1784885722187368032,0.0,0.0,0.0
1784885722225940543,1784885722228476340,0.0,0.0,0.0
1784885722275502486,1784885722279636138,0.0,0.0,0.0
1784885722325596306,1784885722333713577,0.0,0.0,0.0
1784885722375593567,1784885722378675207,0.0,0.0,0.0
1784885722425703913,1784885722436133499,0.0,0.0,0.0
1784885722475887726,1784885722478246726,0.0,0.0,0.0
1784885722525992156,1784885722527863701,0.0,0.0,0.0
1784885722575919750,1784885722581323388,0.0,0.0,0.0
1784885722626111113,1784885722629244224,0.0,0.0,0.0
1784885722676125679,1784885722685156855,0.0,0.0,0.0
1784885722726169865,1784885722728383302,0.0,0.0,0.0
1784885722776400048,1784885722788304035,0.0,0.0,0.0
1784885722826655883,1784885722830975495,0.0,0.0,0.0
1784885722876448134,1784885722879690918,0.0,0.0,0.0
1784885722926650311,1784885722933887304,0.0,0.0,0.0
1784885722976560507,1784885722979687089,0.0,0.0,0.0
1784885723026612928,1784885723037985144,0.0,0.0,0.0
1784885723076800366,1784885723079032987,0.0,0.0,0.0
1784885723126807182,1784885723129971773,0.0,0.0,0.0
1784885723176846769,1784885723183469910,0.0,0.0,0.0
1784885723226981628,1784885723229204958,0.0,0.0,0.0
1784885723277046327,1784885723286124830,0.0,0.0,0.0
1784885723327086340,1784885723330259500,0.0,0.0,0.0
1784885723377229008,1784885723391682709,0.0,0.0,0.0
1784885723427737278,1784885723431780945,0.0,0.0,0.0
1784885723477374077,1784885723479559108,0.0,0.0,0.0
1784885723527401998,1784885723535819029,0.0,0.0,0.0
1784885723577523374,1784885723582038284,0.0,0.0,0.0
1784885723627576482,1784885723639654644,0.0,0.0,0.0
1784885723677691997,1784885723679830997,0.0,0.0,0.0
1784885723727689781,1784885723730988017,0.0,0.0,0.0
1784885723777802422,1784885723784026817,0.0,0.0,0.0
1784885723827971685,1784885723830264804,0.0,0.0,0.0
1784885723877921359,1784885723887598277,0.0,0.0,0.0
1784885723928087766,1784885723932421497,0.0,0.0,0.0
1784885723978156044,1784885723991330144,0.0,0.0,0.0
1784885724028171987,1784885724032508025,0.0,0.0,0.0
1784885724078193003,1784885724080409137,0.0,0.0,0.0
1784885724128354274,1784885724137049233,0.0,0.0,0.0
1784885724178469275,1784885724182745616,0.0,0.0,0.0
1784885724228501269,1784885724239771076,0.0,0.0,0.0
1784885724278485918,1784885724280709062,0.0,0.0,0.0
1784885724328562216,1784885724332265112,0.0,0.0,0.0
1784885724378745592,1784885724385187607,0.0,0.0,0.0
1784885724428733097,1784885724431090320,0.0,0.0,0.0
1784885724478880385,1784885724489055042,0.0,0.0,0.0
1784885724528862957,1784885724532218582,0.0,0.0,0.0
1784885724579033778,1784885724591620681,0.0,0.0,0.0
1784885724629131440,1784885724633468646,0.0,0.0,0.0
1784885724679096895,1784885724682405731,0.0,0.0,0.0
1784885724729157801,1784885724736954223,0.0,0.0,0.0
1784885724779267646,1784885724783387098,0.0,0.0,0.0
1784885724829372708,1784885724841193279,0.0,0.0,0.0
1784885724879412639,1784885724882032977,0.0,0.0,0.0
1784885724929487472,1784885724932736908,0.0,0.0,0.0
1784885724979520449,1784885724985366078,0.0,0.0,0.0
1784885725029622778,1784885725032005461,0.0,0.0,0.0
1784885725079751055,1784885725089579971,0.0,0.0,0.0
1784885725129827856,1784885725132646537,0.0,0.0,0.0
1784885725179800590,1784885725192257892,0.0,0.0,0.0
1784885725229852469,1784885725234159068,0.0,0.0,0.0
1784885725279944197,1784885725282437030,0.0,0.0,0.0
1784885725330015676,1784885725337518781,0.0,0.0,0.0
1784885725380164148,1784885725384027128,0.0,0.0,0.0
1784885725430111366,1784885725442337707,0.0,0.0,0.0
1784885725480210159,1784885725482735480,0.0,0.0,0.0
1784885725530277651,1784885725532710495,0.0,0.0,0.0
1784885725580287547,1784885725587854924,0.0,0.0,0.0
1784885725630407165,1784885725631991232,0.0,0.0,0.0
1784885725680527209,1784885725690170930,0.0,0.0,0.0
1784885725730686009,1784885725733513405,0.0,0.0,0.0
1784885725780760400,1784885725793160569,0.0,0.0,0.0
1784885725830655881,1784885725834580074,0.0,0.0,0.0
1784885725880696003,1784885725884798122,0.0,0.0,0.0
1784885725930783114,1784885725937445286,0.0,0.0,0.0
1784885725980877865,1784885725983497202,0.0,0.0,0.0
1784885726031020606,1784885726040726583,0.0,0.0,0.0
1784885726081042429,1784885726084577213,0.0,0.0,0.0
1784885726131144225,1784885726144886168,0.0,0.0,0.0
1784885726181135490,1784885726184758518,0.0,0.0,0.0
1784885726231222564,1784885726232819172,0.0,0.0,0.0
1784885726281268826,1784885726288735702,0.0,0.0,0.0
1784885726331329180,1784885726333828040,0.0,0.0,0.0
1784885726381353543,1784885726392147234,0.0,0.0,0.0
1784885726431550480,1784885726435272858,0.0,0.0,0.0
1784885726481625038,1784885726483707715,0.0,0.0,0.0
1784885726531601265,1784885726536416641,0.0,0.0,0.0
1784885726581693976,1784885726584357789,0.0,0.0,0.0
1784885726631683869,1784885726639281098,0.0,0.0,0.0
1784885726681763507,1784885726684352483,0.0,0.0,0.0
1784885726731798069,1784885726743809306,0.0,0.0,0.0
1784885726781990574,1784885726784738922,0.0,0.0,0.0
1784885726832042566,1784885726835256438,0.0,0.0,0.0
1784885726882206609,1784885726888167864,0.0,0.0,0.0
1784885726932213950,1784885726936310921,0.0,0.0,0.0
1784885726982131509,1784885726990864310,0.0,0.0,0.0
1784885727032226491,1784885727034304441,0.0,0.0,0.0
1784885727082282474,1784885727094259424,0.0,0.0,0.0
1784885727132402721,1784885727135187943,0.0,0.0,0.0
1784885727182440793,1784885727187111618,0.0,0.0,0.0
1784885727232606002,1784885727239464522,0.0,0.0,0.0
1784885727282564736,1784885727284372911,0.0,0.0,0.0
1784885727332618698,1784885727343036666,0.0,0.0,0.0
1784885727382620948,1784885727385372333,0.0,0.0,0.0
1784885727432708711,1784885727446295370,0.0,0.0,0.0
1784885727482840749,1784885727486725521,0.0,0.0,0.0
1784885727533037275,1784885727536973794,0.0,0.0,0.0
1784885727582980490,1784885727589624619,0.0,0.0,0.0
1784885727632946362,1784885727635663390,0.0,0.0,0.0
1784885727682988625,1784885727692719252,0.0,0.0,0.0
1784885727733095670,1784885727737963700,0.0,0.0,0.0
1784885727783244470,1784885727796107448,0.0,0.0,0.0
1784885727833295187,1784885727837023267,0.0,0.0,0.0
1784885727883260763,1784885727885140266,0.0,0.0,0.0
1784885727933298130,1784885727941167555,0.0,0.0,0.0
1784885727983437067,1784885727986298215,0.0,0.0,0.0
1784885728033503379,1784885728045638631,0.0,0.0,0.0
1784885728083511078,1784885728085304724,0.0,0.0,0.0
1784885728133882145,1784885728135558135,0.0,0.0,0.0
1784885728183647618,1784885728188656139,0.0,0.0,0.0
1784885728233815059,1784885728237105578,0.0,0.0,0.0
1784885728283730891,1784885728292560384,0.0,0.0,0.0
1784885728333838911,1784885728335774667,0.0,0.0,0.0
1784885728383874124,1784885728394803063,0.0,0.0,0.0
1784885728433934106,1784885728435925686,0.0,0.0,0.0
1784885728484038195,1784885728486830208,0.0,0.0,0.0
1784885728534049621,1784885728540274745,0.0,0.0,0.0
1784885728584167430,1784885728588251059,0.0,0.0,0.0
1784885728634156515,1784885728643092910,0.0,0.0,0.0
1784885728684192970,1784885728686274710,0.0,0.0,0.0
1784885728734277332,1784885728746179813,0.0,0.0,0.0
1784885728784414145,1784885728787212313,0.0,0.0,0.0
1784885728834390196,1784885728838341912,0.0,0.0,0.0
1784885728884438628,1784885728891028789,0.0,0.0,0.0
1784885728934511329,1784885728936582761,0.0,0.0,0.0
1784885728984689764,1784885728993578344,0.0,0.0,0.0
1784885729034603479,1784885729037634531,0.0,0.0,0.0
1784885729084644598,1784885729096540459,0.0,0.0,0.0
1784885729134790964,1784885729137745653,0.0,0.0,0.0
1784885729184878542,1784885729189187625,0.0,0.0,0.0
1784885729234850140,1784885729241892109,0.0,0.0,0.0
1784885729284921978,1784885729286967138,0.0,0.0,0.0
1784885729334922812,1784885729345285155,0.0,0.0,0.0
1784885729385048358,1784885729389016617,0.0,0.0,0.0
1784885729435052621,1784885729448282001,0.0,0.0,0.0
1784885729485142832,1784885729489199375,0.0,0.0,0.0
1784885729535167563,1784885729537193127,0.0,0.0,0.0
1784885729585242145,1784885729593053562,0.0,0.0,0.0
1784885729635258625,1784885729638412703,0.0,0.0,0.0
1784885729685380353,1784885729695594698,0.0,0.0,0.0
1784885729735465632,1784885729739565964,0.0,0.0,0.0
1784885729785515316,1784885729787660606,0.0,0.0,0.0
1784885729835525382,1784885729840548054,0.0,0.0,0.0
1784885729885568226,1784885729888785484,0.0,0.0,0.0
1784885729935620783,1784885729944939263,0.0,0.0,0.0
1784885729985765017,1784885729989108305,0.0,0.0,0.0
1784885730035705107,1784885730050538324,0.0,0.0,0.0
1784885730085840563,1784885730087918876,0.0,0.0,0.0
1784885730135806154,1784885730137979215,0.0,0.0,0.0
1784885730185897674,1784885730191127215,0.0,0.0,0.0
1784885730235915672,1784885730239136900,0.0,0.0,0.0
1784885730286099883,1784885730294173511,0.0,0.0,0.0
1784885730336055351,1784885730338141339,0.0,0.0,0.0
1784885730386121400,1784885730398347262,0.0,0.0,0.0
1784885730436133911,1784885730439890410,0.0,0.0,0.0
1784885730486255908,1784885730491769342,0.0,0.0,0.0
1784885730536254422,1784885730543518434,0.0,0.0,0.0
1784885730586435982,1784885730589532226,0.0,0.0,0.0
1784885730636342010,1784885730646843637,0.0,0.0,0.0
1784885730686431991,1784885730687686042,0.0,0.0,0.0
1784885730736487548,1784885730738671658,0.0,0.0,0.0
1784885730786516298,1784885730792623194,0.0,0.0,0.0
1784885730836549052,1784885730839736003,0.0,0.0,0.0
1784885730886717617,1784885730894950247,0.0,0.0,0.0
1784885730936662908,1784885730938883483,0.0,0.0,0.0
1784885730986779047,1784885730999068828,0.0,0.0,0.0
1784885731036810459,1784885731040124459,0.0,0.0,0.0
1784885731086933998,1784885731091121160,0.0,0.0,0.0
1784885731136880895,1784885731144350378,0.0,0.0,0.0
1784885731186949675,1784885731190290240,0.0,0.0,0.0
1784885731236972798,1784885731247579992,0.0,0.0,0.0
1784885731287094335,1784885731288513122,0.0,0.0,0.0
1784885731337066555,1784885731339441865,0.0,0.0,0.0
1784885731387221107,1784885731392494200,0.0,0.0,0.0
1784885731437183260,1784885731440477927,0.0,0.0,0.0
1784885731487248982,1784885731495708280,0.0,0.0,0.0
1784885731537289474,1784885731540742856,0.0,0.0,0.0
1784885731587486921,1784885731600541276,0.0,0.0,0.0
1784885731637398709,1784885731640836965,0.0,0.0,0.0
1784885731687571020,1784885731688768324,0.0,0.0,0.0
1784885731737481269,1784885731745387564,0.0,0.0,0.0
1784885731787615857,1784885731790971900,0.0,0.0,0.0
1784885731837593489,1784885731848187113,0.0,0.0,0.0
1784885731887691336,1784885731890172030,0.0,0.0,0.0
1784885731937680387,1784885731940074994,0.0,0.0,0.0
1784885731987742623,1784885731993169317,0.0,0.0,0.0
1784885732037856210,1784885732041290474,0.0,0.0,0.0
1784885732087869574,1784885732098335783,0.0,0.0,0.0
1784885732137887331,1784885732140342853,0.0,0.0,0.0
1784885732187990115,1784885732200451605,0.0,0.0,0.0
1784885732237975285,1784885732241394571,0.0,0.0,0.0
1784885732288085798,1784885732289899329,0.0,0.0,0.0
1784885732338086557,1784885732347036505,0.0,0.0,0.0
1784885732388235497,1784885732392551558,0.0,0.0,0.0
1784885732438181833,1784885732448908368,0.0,0.0,0.0
1784885732488305618,1784885732491236989,0.0,0.0,0.0
1784885732538272326,1784885732540829224,0.0,0.0,0.0
1784885732588368585,1784885732595087525,0.0,0.0,0.0
1784885732638371013,1784885732641070381,0.0,0.0,0.0
1784885732688471442,1784885732698957282,0.0,0.0,0.0
1784885732738542992,1784885732740910169,0.0,0.0,0.0
1784885732788509663,1784885732801637297,0.0,0.0,0.0
1784885732838562324,1784885732842259639,0.0,0.0,0.0
1784885732888659843,1784885732891148657,0.0,0.0,0.0
1784885732938666757,1784885732946286697,0.0,0.0,0.0
1784885732988792674,1784885732992284772,0.0,0.0,0.0
1784885733038752510,1784885733049573403,0.0,0.0,0.0
1784885733088830047,1784885733091399904,0.0,0.0,0.0
1784885733138842487,1784885733141432733,0.0,0.0,0.0
1784885733188901118,1784885733196005148,0.0,0.0,0.0
1784885733238949720,1784885733240583620,0.0,0.0,0.0
1784885733289049760,1784885733298654732,0.0,0.0,0.0
1784885733339026500,1784885733341622882,0.0,0.0,0.0
1784885733389136029,1784885733401765205,0.0,0.0,0.0
1784885733439121240,1784885733443705070,0.0,0.0,0.0
1784885733489323819,1784885733491861053,0.0,0.0,0.0
1784885733539224544,1784885733547090279,0.0,0.0,0.0
1784885733589296428,1784885733592956904,0.0,0.0,0.0
1784885733639392760,1784885733651211408,0.0,0.0,0.0
1784885733689426886,1784885733692198615,0.0,0.0,0.0
1784885733739438103,1784885733743006179,0.0,0.0,0.0
1784885733789551599,1784885733795129218,0.0,0.0,0.0
1784885733839502315,1784885733841126390,0.0,0.0,0.0
1784885733889555607,1784885733901364117,0.0,0.0,0.0
1784885733939586101,1784885733942301407,0.0,0.0,0.0
1784885733989746140,1784885734002448476,0.0,0.0,0.0
1784885734039677808,1784885734044311038,0.0,0.0,0.0
1784885734089742725,1784885734092463503,0.0,0.0,0.0
1784885734139752686,1784885734147777417,0.0,0.0,0.0
1784885734189855302,1784885734193586123,0.0,0.0,0.0
1784885734239861538,1784885734250876804,0.0,0.0,0.0
1784885734289951829,1784885734293701406,0.0,0.0,0.0
1784885734339941809,1784885734342670260,0.0,0.0,0.0
1784885734389975531,1784885734397165338,0.0,0.0,0.0
1784885734440092123,1784885734442600454,0.0,0.0,0.0
1784885734490171961,1784885734500577910,0.0,0.0,0.0
1784885734540129226,1784885734543479395,0.0,0.0,0.0
1784885734590231714,1784885734603416381,0.0,0.0,0.0
1784885734640218246,1784885734645139564,0.0,0.0,0.0
1784885734690289631,1784885734693024070,0.0,0.0,0.0
1784885734740308971,1784885734748602292,0.0,0.0,0.0
1784885734790417871,1784885734794383306,0.0,0.0,0.0
1784885734840391726,1784885734853434972,0.0,0.0,0.0
1784885734890514582,1784885734893297712,0.0,0.0,0.0
1784885734940531753,1784885734943352064,0.0,0.0,0.0
1784885734990553799,1784885734996500598,0.0,0.0,0.0
1784885735040617294,1784885735043398949,0.0,0.0,0.0
1784885735090700093,1784885735100409993,0.0,0.0,0.0
1784885735140643681,1784885735143490224,0.0,0.0,0.0
1784885735190693544,1784885735203580749,0.0,0.0,0.0
1784885735240729025,1784885735245763108,0.0,0.0,0.0
1784885735290934465,1784885735294127691,0.0,0.0,0.0
1784885735340832959,1784885735349887451,0.0,0.0,0.0
1784885735390905675,1784885735392726108,0.0,0.0,0.0
1784885735440892318,1784885735453747218,0.0,0.0,0.0
1784885735490977286,1784885735493922375,0.0,0.0,0.0
1784885735541012822,1784885735544854561,0.0,0.0,0.0
1784885735591144736,1784885735597954047,0.0,0.0,0.0
1784885735641133863,1784885735644028354,0.0,0.0,0.0
1784885735691121081,1784885735702003975,0.0,0.0,0.0
1784885735741160695,1784885735745386593,0.0,0.0,0.0
1784885735791249276,1784885735793948064,0.0,0.0,0.0
1784885735841292393,1784885735846338042,0.0,0.0,0.0
1784885735891480855,1784885735895188962,0.0,0.0,0.0
1784885735941327102,1784885735949596502,0.0,0.0,0.0
1784885735991427378,1784885735993745751,0.0,0.0,0.0
1784885736041483105,1784885736053453283,0.0,0.0,0.0
1784885736091513417,1784885736094557225,0.0,0.0,0.0
1784885736141482198,1784885736145774558,0.0,0.0,0.0
1784885736191546686,1784885736199576326,0.0,0.0,0.0
1784885736241632932,1784885736244938379,0.0,0.0,0.0
1784885736291654293,1784885736301665378,0.0,0.0,0.0
1784885736341652708,1784885736343755919,0.0,0.0,0.0
1784885736391757766,1784885736394050520,0.0,0.0,0.0
1784885736441803999,1784885736447787976,0.0,0.0,0.0
1784885736491781342,1784885736494821981,0.0,0.0,0.0
1784885736541813915,1784885736551080413,0.0,0.0,0.0
1784885736591902237,1784885736593987174,0.0,0.0,0.0
1784885736641917519,1784885736654082244,0.0,0.0,0.0
1784885736692002357,1784885736695047222,0.0,0.0,0.0
1784885736741993489,1784885736746264239,0.0,0.0,0.0
1784885736792027619,1784885736799896666,0.0,0.0,0.0
1784885736842077669,1784885736845470057,0.0,0.0,0.0
1784885736892180930,1784885736903664731,0.0,0.0,0.0
1784885736942155011,1784885736944263336,0.0,0.0,0.0
1784885736992191235,1784885736995270165,0.0,0.0,0.0
1784885737042245261,1784885737047801561,0.0,0.0,0.0
1784885737092288082,1784885737095999813,0.0,0.0,0.0
1784885737142333832,1784885737151774424,0.0,0.0,0.0
1784885737192440426,1784885737194956724,0.0,0.0,0.0
1784885737242464863,1784885737255591554,0.0,0.0,0.0
1784885737292440058,1784885737295828721,0.0,0.0,0.0
1784885737342456915,1784885737344591989,0.0,0.0,0.0
1784885737392526424,1784885737399740648,0.0,0.0,0.0
1784885737442563259,1784885737445708085,0.0,0.0,0.0
1784885737492754438,1784885737502882658,0.0,0.0,0.0
1784885737542627998,1784885737545885225,0.0,0.0,0.0
1784885737592665686,1784885737594859880,0.0,0.0,0.0
1784885737642684600,1784885737648078606,0.0,0.0,0.0
1784885737692781445,1784885737696166902,0.0,0.0,0.0
1784885737742760068,1784885737753646622,0.0,0.0,0.0
1784885737792848333,1784885737795049273,0.0,0.0,0.0
1784885737842851587,1784885737855837260,0.0,0.0,0.0
1784885737892939962,1784885737898048116,0.0,0.0,0.0
1784885737942957616,1784885737945284451,0.0,0.0,0.0
1784885737993060893,1784885738000270817,0.0,0.0,0.0
1784885738043000143,1784885738046240945,0.0,0.0,0.0
1784885738093045920,1784885738104388835,0.0,0.0,0.0
1784885738143085582,1784885738145639757,0.0,0.0,0.0
1784885738193204061,1784885738195594410,0.0,0.0,0.0
1784885738243171261,1784885738248528204,0.0,0.0,0.0
1784885738293212071,1784885738296544107,0.0,0.0,0.0
1784885738343237722,1784885738353829166,0.0,0.0,0.0
1784885738393291319,1784885738395695345,0.0,0.0,0.0
1784885738443340895,1784885738456433678,0.0,0.0,0.0
1784885738493415379,1784885738497651389,0.0,0.0,0.0
1784885738543477131,1784885738545701892,0.0,0.0,0.0
1784885738593411602,1784885738600927035,0.0,0.0,0.0
1784885738643476152,1784885738648016465,0.0,0.0,0.0
1784885738693527396,1784885738703940429,0.0,0.0,0.0
1784885738743570356,1784885738746077273,0.0,0.0,0.0
1784885738793683017,1784885738796921205,0.0,0.0,0.0
1784885738843606535,1784885738848959420,0.0,0.0,0.0
1784885738893671845,1784885738897181014,0.0,0.0,0.0
1784885738943673478,1784885738953439655,0.0,0.0,0.0
1784885738993764511,1784885738996269149,0.0,0.0,0.0
1784885739043755178,1784885739056334289,0.0,0.0,0.0
1784885739093903077,1784885739098291687,0.0,0.0,0.0
1784885739143841547,1784885739147085165,0.0,0.0,0.0
1784885739193870990,1784885739201408891,0.0,0.0,0.0
1784885739243896226,1784885739247507016,0.0,0.0,0.0
1784885739294006876,1784885739305450465,0.0,0.0,0.0
1784885739343971977,1784885739346438664,0.0,0.0,0.0
1784885739394086092,1784885739397462861,0.0,0.0,0.0
1784885739444056381,1784885739451049852,0.0,0.0,0.0
1784885739494141791,1784885739495675860,0.0,0.0,0.0
1784885739544159559,1784885739553908277,0.0,0.0,0.0
1784885739594246136,1784885739597616975,0.0,0.0,0.0
1784885739644197171,1784885739658065972,0.0,0.0,0.0
1784885739694278744,1784885739699632439,0.0,0.0,0.0
1784885739744319621,1784885739746846222,0.0,0.0,0.0
1784885739794323435,1784885739802022470,0.0,0.0,0.0
1784885739844340906,1784885739847868766,0.0,0.0,0.0
1784885739894474610,1784885739906216154,0.0,0.0,0.0
1784885739944411449,1784885739947031117,0.0,0.0,0.0
1784885739994480143,1784885739998037357,0.0,0.0,0.0
1784885740044478621,1784885740051414994,0.0,0.0,0.0
1784885740094569375,1784885740097328625,0.0,0.0,0.0
1784885740144588264,1784885740154422780,0.0,0.0,0.0
1784885740194621255,1784885740198175149,0.0,0.0,0.0
1784885740244612959,1784885740247068331,0.0,0.0,0.0
1784885740294649749,1784885740300280697,0.0,0.0,0.0
1784885740344705126,1784885740347386433,0.0,0.0,0.0
1784885740394770399,1784885740403416404,0.0,0.0,0.0
1784885740444759953,1784885740446335251,0.0,0.0,0.0
1784885740494807640,1784885740506459436,0.0,0.0,0.0
1784885740544881066,1784885740548670161,0.0,0.0,0.0
1784885740594913502,1784885740598683898,0.0,0.0,0.0
1784885740644928851,1784885740652311220,0.0,0.0,0.0
1784885740695010228,1784885740697628306,0.0,0.0,0.0
1784885740744960959,1784885740759151370,0.0,0.0,0.0
1784885740795044355,1784885740797631041,0.0,0.0,0.0
1784885740845029443,1784885740848122777,0.0,0.0,0.0
1784885740895146752,1784885740900772215,0.0,0.0,0.0
1784885740945110066,1784885740948792790,0.0,0.0,0.0
1784885740995217905,1784885741004155276,0.0,0.0,0.0
1784885741045173752,1784885741047968993,0.0,0.0,0.0
1784885741095392701,1784885741107893031,0.0,0.0,0.0
1784885741145266938,1784885741149129431,0.0,0.0,0.0
1784885741195491168,1784885741197315371,0.0,0.0,0.0
1784885741245301622,1784885741253454931,0.0,0.0,0.0
1784885741295407421,1784885741299150445,0.0,0.0,0.0
1784885741345430591,1784885741357109519,0.0,0.0,0.0
1784885741395461321,1784885741398963610,0.0,0.0,0.0
1784885741445453248,1784885741448281437,0.0,0.0,0.0
1784885741495531992,1784885741501265830,0.0,0.0,0.0
1784885741545502219,1784885741547274016,0.0,0.0,0.0
1784885741595532597,1784885741605263926,0.0,0.0,0.0
1784885741645570647,1784885741648424539,0.0,0.0,0.0
1784885741695692309,1784885741708412083,0.0,0.0,0.0
1784885741745701377,1784885741750443032,0.0,0.0,0.0
1784885741795727827,1784885741798556239,0.0,0.0,0.0
1784885741845752257,1784885741853674541,0.0,0.0,0.0
1784885741895853034,1784885741900630306,0.0,0.0,0.0
1784885741945769503,1784885741957806579,0.0,0.0,0.0
1784885741995823990,1784885741998641672,0.0,0.0,0.0
1784885742045843468,1784885742050113059,0.0,0.0,0.0
1784885742096000896,1784885742102767877,0.0,0.0,0.0
1784885742145970110,1784885742148814725,0.0,0.0,0.0
1784885742195947051,1784885742206259507,0.0,0.0,0.0
1784885742245973932,1784885742249942865,0.0,0.0,0.0
1784885742296024865,1784885742298011648,0.0,0.0,0.0
1784885742346066681,1784885742351190620,0.0,0.0,0.0
1784885742396262449,1784885742399036573,0.0,0.0,0.0
1784885742446097205,1784885742456538819,0.0,0.0,0.0
1784885742496178936,1784885742498084018,0.0,0.0,0.0
1784885742546177873,1784885742558231101,0.0,0.0,0.0
1784885742596229399,1784885742600244399,0.0,0.0,0.0
1784885742646229114,1784885742648180652,0.0,0.0,0.0
1784885742696274581,1784885742703238356,0.0,0.0,0.0
1784885742746292252,1784885742749218104,0.0,0.0,0.0
1784885742796373501,1784885742807257011,0.0,0.0,0.0
1784885742846381629,1784885742848426301,0.0,0.0,0.0
1784885742896455113,1784885742899664630,0.0,0.0,0.0
1784885742946424902,1784885742952734662,0.0,0.0,0.0
1784885742996485137,1784885743001770680,0.0,0.0,0.0
1784885743046489511,1784885743055847847,0.0,0.0,0.0
1784885743096564741,1784885743099607008,0.0,0.0,0.0
1784885743146612879,1784885743160423270,0.0,0.0,0.0
1784885743196772014,1784885743200560265,0.0,0.0,0.0
1784885743246604333,1784885743248578879,0.0,0.0,0.0
1784885743296649766,1784885743305112507,0.0,0.0,0.0
1784885743346679171,1784885743350879272,0.0,0.0,0.0
1784885743396763907,1784885743407872687,0.0,0.0,0.0
1784885743446743299,1784885743449754918,0.0,0.0,0.0
1784885743496853922,1784885743500835850,0.0,0.0,0.0
1784885743546885921,1784885743552927726,0.0,0.0,0.0
1784885743596863646,1784885743599010170,0.0,0.0,0.0
1784885743646929370,1784885743657169663,0.0,0.0,0.0
1784885743697016329,1784885743700171334,0.0,0.0,0.0
1784885743746939983,1784885743748992078,0.0,0.0,0.0
1784885743796948875,1784885743802181361,0.0,0.0,0.0
1784885743846987230,1784885743850429173,0.0,0.0,0.0
1784885743897054233,1784885743907292618,0.0,0.0,0.0
1784885743947065552,1784885743949932526,0.0,0.0,0.0
1784885743997177546,1784885744009254955,0.0,0.0,0.0
1784885744047118746,1784885744051267285,0.0,0.0,0.0
1784885744097188731,1784885744101393970,0.0,0.0,0.0
1784885744147173590,1784885744154730164,0.0,0.0,0.0
1784885744197262159,1784885744200531797,0.0,0.0,0.0
1784885744247418177,1784885744257698857,0.0,0.0,0.0
1784885744297378817,1784885744301583649,0.0,0.0,0.0
1784885744347313906,1784885744349630395,0.0,0.0,0.0
1784885744397358690,1784885744403845508,0.0,0.0,0.0
1784885744447851540,1784885744450768298,0.0,0.0,0.0
1784885744497454113,1784885744505478821,0.0,0.0,0.0
1784885744547450682,1784885744549536996,0.0,0.0,0.0
1784885744597458889,1784885744610579911,0.0,0.0,0.0
1784885744647583091,1784885744652042557,0.0,0.0,0.0
1784885744697548327,1784885744702011499,0.0,0.0,0.0
1784885744747572172,1784885744755238758,0.0,0.0,0.0
1784885744797821654,1784885744800790833,0.0,0.0,0.0
1784885744847582507,1784885744858209414,0.0,0.0,0.0
1784885744897663332,1784885744899154508,0.0,0.0,0.0
1784885744947701130,1784885744950101169,0.0,0.0,0.0
1784885744997731516,1784885745003852548,0.0,0.0,0.0
1784885745047725628,1784885745051234546,0.0,0.0,0.0
1784885745097751390,1784885745106002093,0.0,0.0,0.0
1784885745147776097,1784885745151523061,0.0,0.0,0.0
1784885745197859319,1784885745210080375,0.0,0.0,0.0
1784885745247861975,1784885745251494817,0.0,0.0,0.0
1784885745297942344,1784885745302268331,0.0,0.0,0.0
1784885745347894545,1784885745358105707,0.0,0.0,0.0
1784885745397957959,1784885745402076492,0.0,0.0,0.0
1784885745447957188,1784885745458644998,0.0,0.0,0.0
1784885745498024419,1784885745499504468,0.0,0.0,0.0
1784885745548041825,1784885745550426587,0.0,0.0,0.0
1784885745598197107,1784885745603538039,0.0,0.0,0.0
1784885745648065148,1784885745651481012,0.0,0.0,0.0
1784885745698124708,1784885745707480130,0.0,0.0,0.0
1784885745748123177,1784885745750537401,0.0,0.0,0.0
1784885745798194985,1784885745810575264,0.0,0.0,0.0
1784885745848203719,1784885745851923427,0.0,0.0,0.0
1784885745898228704,1784885745899751722,0.0,0.0,0.0
1784885745948304588,1784885745956270458,0.0,0.0,0.0
1784885745998316305,1784885746001744991,0.0,0.0,0.0
1784885746048451836,1784885746058842579,0.0,0.0,0.0
1784885746098386060,1784885746100022819,0.0,0.0,0.0
1784885746148359214,1784885746150727479,0.0,0.0,0.0
1784885746198374522,1784885746203844354,0.0,0.0,0.0
1784885746248465483,1784885746253187134,0.0,0.0,0.0
1784885746298462521,1784885746306917541,0.0,0.0,0.0
1784885746348486649,1784885746351092844,0.0,0.0,0.0
1784885746398616725,1784885746411096019,0.0,0.0,0.0
1784885746448530568,1784885746452000381,0.0,0.0,0.0
1784885746498591753,1784885746500097771,0.0,0.0,0.0
1784885746548587586,1784885746556677492,0.0,0.0,0.0
1784885746598664781,1784885746602287291,0.0,0.0,0.0
1784885746648654444,1784885746659587550,0.0,0.0,0.0
1784885746698710775,1784885746700219535,0.0,0.0,0.0
1784885746748698474,1784885746751242282,0.0,0.0,0.0
1784885746798771963,1784885746805985874,0.0,0.0,0.0
1784885746848764980,1784885746852572502,0.0,0.0,0.0
1784885746898834818,1784885746907285743,0.0,0.0,0.0
1784885746948808213,1784885746951372867,0.0,0.0,0.0
1784885746998857466,1784885747011447480,0.0,0.0,0.0
