t_ns,x,y,yaw,n_matched,inlier_frac,rmse_m,quality
1784885711270166759,8.034389163399974,0.025725438419307113,-1.4587302411520555,251,1.0,0.00592,good
1784885711390216196,8.036800298435004,0.00466143904518368,-1.460750929173776,248,1.0,0.00786,good
1784885711510172863,8.040165060381947,-0.02034578886395809,-1.456904795809462,251,1.0,0.00844,good
1784885711630171096,8.043262986644732,-0.040609973907914904,-1.4536439588614227,253,1.0,0.00717,good
1784885711760175871,8.047275631376179,-0.06667964571341999,-1.4512637586072583,245,1.0,0.00468,good
1784885711880148028,8.050374976750124,-0.09013052044502115,-1.4513606511134394,252,1.0,0.00428,good
1784885712000173042,8.050555909721115,-0.11353499153835757,-1.4476510409037655,254,1.0,0.0038,good
1784885712120183272,8.054153109932072,-0.1356652131246855,-1.4473019347596794,257,1.0,0.00619,good
1784885712240151822,8.05602658190733,-0.15747087442005936,-1.4474309334651967,260,1.0,0.00531,good
1784885712360208280,8.057175109948751,-0.18137943708058427,-1.4514063535517612,255,1.0,0.00459,good
1784885712480155365,8.060111810279505,-0.2047784300534033,-1.4527461680457239,261,1.0,0.0054,good
1784885712600157006,8.064371498553388,-0.2272678774750881,-1.4514413430386668,259,1.0,0.00529,good
1784885712730175309,8.06809999302696,-0.25322339408306443,-1.4523595365101432,259,1.0,0.00511,good
1784885712840157132,8.069985031411903,-0.2742005201451476,-1.452307796170714,255,1.0,0.00655,good
1784885712970322078,8.072372075426347,-0.3003657971918594,-1.4529610948520455,255,1.0,0.00628,good
1784885713080161514,8.074750174818517,-0.32242053444805313,-1.4542739634690958,258,1.0,0.00419,good
1784885713210188387,8.0777967044197,-0.34772294997015857,-1.449819480856123,253,0.996,0.00681,good
1784885713320171951,8.080556160127196,-0.37032250168800795,-1.454909617516828,252,0.996,0.00795,good
1784885713450163975,8.083308075520762,-0.3949055476355101,-1.4595423282540578,251,0.996,0.00518,good
1784885713570268070,8.085569966664067,-0.41870393212672635,-1.457834509668512,247,1.0,0.00493,good
1784885713690193796,8.088947297066731,-0.44217174674464094,-1.4606252373664845,247,1.0,0.00668,good
1784885713810154724,8.09342813433982,-0.4656686028353134,-1.4591594270994983,246,1.0,0.00731,good
1784885713930185202,8.097420322709485,-0.48854256108851823,-1.462559057590073,242,1.0,0.00625,good
1784885714050221105,8.101013690386024,-0.5124268536961469,-1.4598820679924973,238,1.0,0.00834,good
1784885714170198649,8.105238295705862,-0.5370689915142004,-1.4569489299482454,239,1.0,0.00983,good
1784885714290176156,8.10940093742847,-0.5579691054517113,-1.459137318133427,236,0.9958,0.00352,good
1784885714410155111,8.114487396137845,-0.5824728366981917,-1.465156396661644,236,1.0,0.00687,good
1784885714530177302,8.119236029962693,-0.6065050596670181,-1.468377635265778,237,1.0,0.00678,good
1784885714660259703,8.122631085069443,-0.6305232809214585,-1.46719512853714,242,1.0,0.00733,good
1784885714770173398,8.126213218989106,-0.6528322669558657,-1.4629951853044634,242,1.0,0.00673,good
1784885714900167176,8.130556072980466,-0.6766234359642176,-1.4706287033359644,238,0.9958,0.00751,good
1784885715010175884,8.132119773660689,-0.7004044018514326,-1.4654699144951484,233,0.9957,0.00576,good
1784885715140160698,8.13373865696952,-0.7248804318120711,-1.4668064063120196,241,1.0,0.00489,good
1784885715250160958,8.139040696181054,-0.7448085309143396,-1.4706030663554759,239,1.0,0.00693,good
1784885715380157595,8.14177429836757,-0.7704721773904131,-1.4748046356431923,241,0.9959,0.00992,good
1784885715500177139,8.14264458935764,-0.7940041333016133,-1.4776309157527865,247,1.0,0.00406,good
1784885715620160933,8.143155648187921,-0.8185312972731159,-1.476530867585852,244,1.0,0.00435,good
1784885715740259455,8.144530013931211,-0.8429467338631266,-1.4785650557233483,241,1.0,0.00706,good
1784885715860167240,8.146871302358527,-0.8663772911439778,-1.475812335232263,246,1.0,0.00475,good
1784885715990184351,8.148467466486748,-0.8913954754057903,-1.4746676679228055,248,1.0,0.00676,good
1784885716110166402,8.152032021785907,-0.9158973094594546,-1.4736682438763278,243,1.0,0.00455,good
1784885716230184175,8.15387509699016,-0.9403456325193511,-1.4709386766037085,247,1.0,0.0061,good
1784885716350159040,8.155060656822352,-0.9646787162831195,-1.4704141489968316,245,1.0,0.00486,good
1784885716470176331,8.158315527547114,-0.987131941302631,-1.474693575317316,249,1.0,0.00658,good
1784885716600193415,8.160455454693675,-1.012693552877157,-1.4715886047174482,245,1.0,0.00541,good
1784885716720160838,8.162102256001953,-1.0376302650033606,-1.4666174694176288,245,1.0,0.00607,good
1784885716840183733,8.166382010529206,-1.06198733973817,-1.475414750935491,251,1.0,0.00606,good
1784885716960183021,8.169204004195779,-1.0873965496596143,-1.4896327851561064,249,1.0,0.00764,good
1784885717080174472,8.171231650767457,-1.1105757348000107,-1.5117788375998904,248,1.0,0.00448,good
1784885717200177297,8.174861078750999,-1.1363892600807477,-1.5305825824587345,251,1.0,0.00541,good
1784885717330178602,8.1753731904631,-1.1617509119040799,-1.5533842656002363,246,0.9959,0.00617,good
1784885717450222160,8.176825730098184,-1.1855853164645955,-1.5792308332274587,253,1.0,0.00685,good
1784885717570163951,8.17643459603626,-1.2102731283733994,-1.5969424131652772,254,1.0,0.0055,good
1784885717700177893,8.176644727053823,-1.2309614412316074,-1.622319527353457,255,1.0,0.00666,good
1784885717810167652,8.174412715664328,-1.2500729541238633,-1.6411836531454898,253,1.0,0.00575,good
1784885717940183747,8.171324770606029,-1.2721689011219304,-1.6488914220964375,248,1.0,0.00683,good
1784885718060148030,8.16879135256866,-1.2972491699974786,-1.6457679723164245,248,1.0,0.00647,good
1784885718180166389,8.166635120635293,-1.3194715363126472,-1.6534913866199932,244,1.0,0.00664,good
1784885718300192078,8.163516972973483,-1.3411851495864529,-1.656929203550224,235,1.0,0.00582,good
1784885718420104953,8.16238917526732,-1.3649627315346133,-1.6414075171443954,234,1.0,0.00457,good
1784885718550246300,8.160808959308254,-1.3885602867352422,-1.6196498609141075,236,1.0,0.00485,good
1784885718670173258,8.158063899950573,-1.4103180161151734,-1.6065455380525115,232,1.0,0.00573,good
1784885718790163284,8.15678777375818,-1.4351954026837126,-1.5848520005303657,237,1.0,0.00577,good
1784885718910171160,8.15592878602776,-1.458890956235836,-1.557254480587047,235,1.0,0.00758,good
1784885719030168356,8.15509925967729,-1.4840064711033634,-1.5344227894882856,239,0.9958,0.00709,good
1784885719150218939,8.15651860179115,-1.5122213673075424,-1.5149494333624156,244,1.0,0.00739,good
1784885719280159563,8.159703345380157,-1.5401693542390624,-1.510994652925414,241,1.0,0.00576,good
1784885719400249998,8.1636897714252,-1.5644549989873835,-1.5068501687139857,238,1.0,0.00759,good
1784885719520152733,8.16629343090942,-1.5881493951788608,-1.5085370857433982,241,1.0,0.0091,good
1784885719650174860,8.169300098732199,-1.612444531801274,-1.5053798482248582,243,1.0,0.0063,good
1784885719770178820,8.172424142229534,-1.6324102778198368,-1.5166162940472938,240,1.0,0.00879,good
1784885719890163243,8.173685666389808,-1.656596696404426,-1.514407735944511,233,1.0,0.00443,good
1784885720010164141,8.17442311603589,-1.6801168818454881,-1.5117064050170193,236,1.0,0.00896,good
1784885720140163676,8.176353234281397,-1.705452897551816,-1.5187196231114912,237,1.0,0.00573,good
1784885720260157857,8.176371248312096,-1.7260450091822475,-1.5203448604159882,233,1.0,0.00671,good
1784885720380157233,8.178693146772359,-1.7522220530631845,-1.5150725021285136,237,0.9958,0.00674,good
1784885720510188676,8.183071005740956,-1.775230060172173,-1.5218204519556178,238,1.0,0.00897,good
1784885720630161041,8.182899079745418,-1.8006266587343358,-1.5264502120726184,239,0.9916,0.00559,good
1784885720750369468,8.181968041218063,-1.8259724392115095,-1.5343219145478306,245,0.9959,0.01067,good
1784885720870165524,8.183730402059675,-1.8473539030569515,-1.5428871203092251,237,1.0,0.00908,good
1784885721000182349,8.184104495230955,-1.8742972589791407,-1.5453162001220617,239,1.0,0.0058,good
1784885721120182200,8.18464123576573,-1.8962800338096746,-1.5377547490286276,240,1.0,0.00585,good
1784885721240168373,8.188037569901619,-1.9226540996392962,-1.538702049046013,242,1.0,0.00589,good
1784885721370166886,8.188002137454406,-1.9474473031495747,-1.5340801055464683,245,0.9959,0.00677,good
1784885721490183165,8.189917935220127,-1.972307764217585,-1.5316693894914095,246,1.0,0.00564,good
1784885721610172528,8.190398507289348,-1.9966095439679328,-1.5390879594859659,242,1.0,0.0058,good
1784885721730155547,8.190309272493879,-2.016929823282234,-1.5392505217860035,241,1.0,0.00643,good
1784885721860293774,8.19221684444197,-2.0433353440600728,-1.5427129469642316,246,0.9919,0.0106,good
1784885721980191244,8.192769748063464,-2.0644167714155057,-1.546207921640405,242,1.0,0.00916,good
1784885722100184021,8.192164162953427,-2.08933960909005,-1.5446642351958422,246,1.0,0.00814,good
1784885722230182291,8.19104683231058,-2.1176954253187876,-1.5396426818090456,247,1.0,0.0072,good
1784885722350161401,8.19386822217723,-2.1422960110215885,-1.5337279998654423,243,1.0,0.0065,good
1784885722470171336,8.19686783412066,-2.166811881153621,-1.5429729966500245,242,1.0,0.00808,good
1784885722590183980,8.199178916078091,-2.189355929475236,-1.5346059708827877,251,0.996,0.00901,good
1784885722720160549,8.200211949629779,-2.2154514253789923,-1.5395458361725831,254,0.9961,0.00744,good
1784885722850192150,8.20027954174023,-2.23932570154167,-1.5385661770688306,246,1.0,0.0053,good
1784885722970194500,8.201446438254822,-2.2623996258378756,-1.5301654939580585,247,1.0,0.00736,good
1784885723090267330,8.200508207706964,-2.2855679301679035,-1.525921132536843,250,1.0,0.00689,good
1784885723210176368,8.201870288083434,-2.307000417540409,-1.5287906899264363,255,0.9961,0.00721,good
1784885723340159437,8.203864132792923,-2.334637308443624,-1.5260308073435824,248,1.0,0.006,good
1784885723470176798,8.20428234861856,-2.3592946426832184,-1.5284170946937574,248,1.0,0.00618,good
1784885723590187321,8.205406514126715,-2.3820135752162543,-1.527223757283579,249,0.996,0.00812,good
1784885723720176659,8.206344951966411,-2.408623764818908,-1.532247241080207,256,0.9961,0.00543,good
1784885723840185476,8.209330330824159,-2.434539499646301,-1.5280154745003407,246,1.0,0.00582,good
1784885723970176742,8.209801732070128,-2.459142427336407,-1.5219117079996527,249,0.996,0.00855,good
1784885724090172301,8.2116547610619,-2.4816858769572763,-1.5201965855193416,253,0.996,0.00818,good
