t_ns,t_bag_ns,mx,my,mz
1789550226099887634,1789550226104259754,0.0,0.0,0.0
1789550226103943426,1789550226113623095,0.0,0.0,0.0
1789550226114380845,1789550226117332525,0.0,0.0,0.0
1789550226118297137,1789550226120812300,0.0,0.0,0.0
1789550226122862637,1789550226141932977,0.0,0.0,0.0
1789550226135623783,1789550226142135283,0.0,0.0,0.0
1789550226139176827,1789550226142276061,0.0,0.0,0.0
1789550226144767913,1789550226155707617,0.0,0.0,0.0
1789550226161431908,1789550226165485218,0.0,0.0,0.0
1789550226176702570,1789550226179469089,0.0,0.0,0.0
1789550226180344824,1789550226183444077,0.0,0.0,0.0
1789550226184675912,1789550226198535782,0.0,0.0,0.0
1789550226199616785,1789550226202630364,0.0,0.0,0.0
1789550226204869694,1789550226207613346,0.0,0.0,0.0
1789550226208482693,1789550226218516203,0.0,0.0,0.0
1789550226219434803,1789550226224438801,0.0,0.0,0.0
1789550226225683523,1789550226229214810,0.0,0.0,0.0
1789550226230759956,1789550226240070600,0.0,0.0,0.0
1789550226240629507,1789550226243521694,0.0,0.0,0.0
1789550226246632797,1789550226248447591,0.0,0.0,0.0
1789550226249286461,1789550226261282117,0.0,0.0,0.0
1789550226263179974,1789550226267410353,0.0,0.0,0.0
1789550226268484265,1789550226281456216,0.0,0.0,0.0
1789550226282346708,1789550226285492936,0.0,0.0,0.0
1789550226288099513,1789550226292767704,0.0,0.0,0.0
1789550226301764150,1789550226304674983,0.0,0.0,0.0
1789550226305374464,1789550226309267888,0.0,0.0,0.0
1789550226310892985,1789550226322579942,0.0,0.0,0.0
1789550226323448122,1789550226325509309,0.0,0.0,0.0
1789550226329830991,1789550226333777167,0.0,0.0,0.0
1789550226333104368,1789550226343469464,0.0,0.0,0.0
1789550226344902550,1789550226349391265,0.0,0.0,0.0
1789550226350913043,1789550226353456944,0.0,0.0,0.0
1789550226354337771,1789550226364661391,0.0,0.0,0.0
1789550226365482929,1789550226367538876,0.0,0.0,0.0
1789550226369734064,1789550226372402560,0.0,0.0,0.0
1789550226373439254,1789550226385659917,0.0,0.0,0.0
1789550226386426185,1789550226389349591,0.0,0.0,0.0
1789550226392172658,1789550226398667956,0.0,0.0,0.0
1789550226406849122,1789550226410001719,0.0,0.0,0.0
1789550226412292431,1789550226415773392,0.0,0.0,0.0
1789550226416998987,1789550226429371889,0.0,0.0,0.0
1789550226429163065,1789550226433078820,0.0,0.0,0.0
1789550226435123361,1789550226439521181,0.0,0.0,0.0
1789550226437688055,1789550226450319589,0.0,0.0,0.0
1789550226453333686,1789550226456496226,0.0,0.0,0.0
1789550226458351552,1789550226470934963,0.0,0.0,0.0
1789550226474755656,1789550226476767795,0.0,0.0,0.0
1789550226477377046,1789550226490482461,0.0,0.0,0.0
1789550226492830870,1789550226495609998,0.0,0.0,0.0
1789550226497883916,1789550226500170018,0.0,0.0,0.0
1789550226501939634,1789550226511631060,0.0,0.0,0.0
1789550226511914337,1789550226513738168,0.0,0.0,0.0
1789550226516979271,1789550226521658498,0.0,0.0,0.0
1789550226521945459,1789550226531994653,0.0,0.0,0.0
1789550226531791569,1789550226541174852,0.0,0.0,0.0
1789550226537165258,1789550226541358383,0.0,0.0,0.0
1789550226541875536,1789550226553505741,0.0,0.0,0.0
1789550226553615374,1789550226555909808,0.0,0.0,0.0
1789550226560054069,1789550226562882228,0.0,0.0,0.0
1789550226572991951,1789550226576756763,0.0,0.0,0.0
1789550226577272582,1789550226582561524,0.0,0.0,0.0
1789550226583645916,1789550226594953719,0.0,0.0,0.0
1789550226596111564,1789550226599429306,0.0,0.0,0.0
1789550226601721481,1789550226605040537,0.0,0.0,0.0
1789550226605303965,1789550226615628974,0.0,0.0,0.0
1789550226616350452,1789550226617311601,0.0,0.0,0.0
1789550226618101940,1789550226620504526,0.0,0.0,0.0
1789550226622852397,1789550226625529188,0.0,0.0,0.0
1789550226626977716,1789550226637111232,0.0,0.0,0.0
1789550226638176256,1789550226641502108,0.0,0.0,0.0
1789550226642288207,1789550226645425824,0.0,0.0,0.0
1789550226659850526,1789550226662996031,0.0,0.0,0.0
1789550226664781996,1789550226666596828,0.0,0.0,0.0
1789550226668432731,1789550226678584485,0.0,0.0,0.0
1789550226680164163,1789550226683876981,0.0,0.0,0.0
1789550226684742476,1789550226688343328,0.0,0.0,0.0
1789550226690271330,1789550226699641448,0.0,0.0,0.0
1789550226703861384,1789550226706591741,0.0,0.0,0.0
1789550226708731714,1789550226722420570,0.0,0.0,0.0
1789550226724052278,1789550226727491429,0.0,0.0,0.0
1789550226733362144,1789550226741155991,0.0,0.0,0.0
1789550226742675418,1789550226745673702,0.0,0.0,0.0
1789550226747638643,1789550226750517925,0.0,0.0,0.0
1789550226752429225,1789550226762348529,0.0,0.0,0.0
1789550226761962710,1789550226765194760,0.0,0.0,0.0
1789550226767572312,1789550226772246021,0.0,0.0,0.0
1789550226771955041,1789550226782513130,0.0,0.0,0.0
1789550226783472779,1789550226786196156,0.0,0.0,0.0
1789550226787146936,1789550226792804625,0.0,0.0,0.0
1789550226793288764,1789550226805289548,0.0,0.0,0.0
1789550226808690168,1789550226811051204,0.0,0.0,0.0
1789550226812617606,1789550226824575267,0.0,0.0,0.0
1789550226825022522,1789550226827755379,0.0,0.0,0.0
1789550226830339681,1789550226835412911,0.0,0.0,0.0
1789550226836101208,1789550226846616672,0.0,0.0,0.0
1789550226848602000,1789550226850897915,0.0,0.0,0.0
1789550226852663846,1789550226854862441,0.0,0.0,0.0
1789550226856914370,1789550226866867540,0.0,0.0,0.0
1789550226868130815,1789550226871609998,0.0,0.0,0.0
1789550226872555094,1789550226875525123,0.0,0.0,0.0
1789550226877291091,1789550226888848583,0.0,0.0,0.0
1789550226889195296,1789550226892793963,0.0,0.0,0.0
1789550226895092267,1789550226908518102,0.0,0.0,0.0
1789550226909405854,1789550226913482272,0.0,0.0,0.0
1789550226913272022,1789550226916168801,0.0,0.0,0.0
1789550226917153133,1789550226929517887,0.0,0.0,0.0
1789550226929999879,1789550226934727710,0.0,0.0,0.0
1789550226934712212,1789550226938945979,0.0,0.0,0.0
1789550226939820455,1789550226950232304,0.0,0.0,0.0
1789550226952780389,1789550226955867828,0.0,0.0,0.0
1789550226958222828,1789550226972045888,0.0,0.0,0.0
1789550226973731144,1789550226976324649,0.0,0.0,0.0
1789550226977222900,1789550226982087953,0.0,0.0,0.0
1789550226982179126,1789550226991632251,0.0,0.0,0.0
1789550226991862128,1789550226994545973,0.0,0.0,0.0
1789550227001004980,1789550227012848952,0.0,0.0,0.0
1789550227013400193,1789550227017856134,0.0,0.0,0.0
1789550227019215379,1789550227021625890,0.0,0.0,0.0
1789550227022512641,1789550227034782297,0.0,0.0,0.0
1789550227034270625,1789550227039912574,0.0,0.0,0.0
1789550227041099341,1789550227042528465,0.0,0.0,0.0
1789550227054666712,1789550227056487654,0.0,0.0,0.0
1789550227057458284,1789550227064303442,0.0,0.0,0.0
1789550227075628410,1789550227077406135,0.0,0.0,0.0
1789550227079152013,1789550227082411355,0.0,0.0,0.0
1789550227083762766,1789550227095985299,0.0,0.0,0.0
1789550227097379853,1789550227111063042,0.0,0.0,0.0
1789550227102744210,1789550227111246610,0.0,0.0,0.0
1789550227107225925,1789550227117871169,0.0,0.0,0.0
1789550227116793350,1789550227121634443,0.0,0.0,0.0
1789550227122284653,1789550227124203470,0.0,0.0,0.0
1789550227127318665,1789550227139073297,0.0,0.0,0.0
1789550227137879234,1789550227141290797,0.0,0.0,0.0
1789550227144652217,1789550227148671680,0.0,0.0,0.0
1789550227148617743,1789550227159165832,0.0,0.0,0.0
1789550227161021584,1789550227164890845,0.0,0.0,0.0
1789550227168766419,1789550227180653459,0.0,0.0,0.0
1789550227180360517,1789550227182404021,0.0,0.0,0.0
1789550227183355339,1789550227187265557,0.0,0.0,0.0
1789550227189732245,1789550227200744180,0.0,0.0,0.0
1789550227202952218,1789550227205698166,0.0,0.0,0.0
1789550227206995493,1789550227209545318,0.0,0.0,0.0
1789550227211873451,1789550227221722616,0.0,0.0,0.0
1789550227222877313,1789550227231387972,0.0,0.0,0.0
1789550227230269899,1789550227243412975,0.0,0.0,0.0
1789550227244545638,1789550227246374616,0.0,0.0,0.0
1789550227249599037,1789550227251671371,0.0,0.0,0.0
1789550227252775038,1789550227264739753,0.0,0.0,0.0
1789550227265019142,1789550227267491811,0.0,0.0,0.0
1789550227270845677,1789550227272584408,0.0,0.0,0.0
1789550227274107112,1789550227283850531,0.0,0.0,0.0
1789550227284232739,1789550227289002064,0.0,0.0,0.0
1789550227288370593,1789550227295059532,0.0,0.0,0.0
1789550227304826541,1789550227311021898,0.0,0.0,0.0
1789550227308317963,1789550227311523646,0.0,0.0,0.0
1789550227312572968,1789550227315338950,0.0,0.0,0.0
1789550227316950309,1789550227326207553,0.0,0.0,0.0
1789550227325786905,1789550227330365386,0.0,0.0,0.0
1789550227330846858,1789550227333006607,0.0,0.0,0.0
1789550227334606985,1789550227346666336,0.0,0.0,0.0
1789550227347699790,1789550227349396322,0.0,0.0,0.0
1789550227352483965,1789550227358472479,0.0,0.0,0.0
1789550227359722553,1789550227368184718,0.0,0.0,0.0
1789550227370674274,1789550227372531655,0.0,0.0,0.0
1789550227374500355,1789550227378306401,0.0,0.0,0.0
1789550227379016917,1789550227390368548,0.0,0.0,0.0
1789550227389907480,1789550227394195018,0.0,0.0,0.0
1789550227398165968,1789550227409535059,0.0,0.0,0.0
1789550227410775986,1789550227414615806,0.0,0.0,0.0
1789550227415631392,1789550227418400559,0.0,0.0,0.0
1789550227419546980,1789550227431027093,0.0,0.0,0.0
1789550227432331770,1789550227435896053,0.0,0.0,0.0
1789550227437125000,1789550227440022631,0.0,0.0,0.0
1789550227451792168,1789550227453443910,0.0,0.0,0.0
1789550227456871674,1789550227461872191,0.0,0.0,0.0
1789550227472068050,1789550227474607080,0.0,0.0,0.0
1789550227476823747,1789550227479562918,0.0,0.0,0.0
1789550227481852630,1789550227494385195,0.0,0.0,0.0
1789550227494104677,1789550227498354850,0.0,0.0,0.0
1789550227500806596,1789550227502425639,0.0,0.0,0.0
1789550227503518937,1789550227514548758,0.0,0.0,0.0
1789550227515564789,1789550227518424962,0.0,0.0,0.0
1789550227519408201,1789550227522092805,0.0,0.0,0.0
1789550227522619457,1789550227534788830,0.0,0.0,0.0
1789550227536029664,1789550227540290557,0.0,0.0,0.0
1789550227542628930,1789550227545399559,0.0,0.0,0.0
1789550227555860846,1789550227560305788,0.0,0.0,0.0
1789550227563165387,1789550227567323554,0.0,0.0,0.0
1789550227576597277,1789550227579637611,0.0,0.0,0.0
1789550227580526973,1789550227584558731,0.0,0.0,0.0
1789550227585464424,1789550227597461413,0.0,0.0,0.0
1789550227598423173,1789550227602568304,0.0,0.0,0.0
1789550227604726441,1789550227606607893,0.0,0.0,0.0
1789550227607594262,1789550227618488286,0.0,0.0,0.0
1789550227619422162,1789550227623577699,0.0,0.0,0.0
1789550227624962736,1789550227628962627,0.0,0.0,0.0
1789550227629680142,1789550227639528677,0.0,0.0,0.0
1789550227640653508,1789550227644609090,0.0,0.0,0.0
1789550227646613452,1789550227649085269,0.0,0.0,0.0
1789550227650060269,1789550227660839772,0.0,0.0,0.0
1789550227661816474,1789550227668122816,0.0,0.0,0.0
1789550227669800518,1789550227681818096,0.0,0.0,0.0
1789550227683351799,1789550227685641344,0.0,0.0,0.0
1789550227687378279,1789550227691144775,0.0,0.0,0.0
1789550227702046558,1789550227704591959,0.0,0.0,0.0
1789550227706721859,1789550227709507524,0.0,0.0,0.0
1789550227711854506,1789550227722505934,0.0,0.0,0.0
1789550227722769139,1789550227726896606,0.0,0.0,0.0
1789550227727620583,1789550227732678574,0.0,0.0,0.0
1789550227733128384,1789550227743887186,0.0,0.0,0.0
1789550227744531896,1789550227747004602,0.0,0.0,0.0
1789550227750949408,1789550227754843184,0.0,0.0,0.0
1789550227755616506,1789550227764726196,0.0,0.0,0.0
1789550227765477873,1789550227768942614,0.0,0.0,0.0
1789550227774604560,1789550227786226210,0.0,0.0,0.0
1789550227788833917,1789550227791480267,0.0,0.0,0.0
1789550227796913096,1789550227806597394,0.0,0.0,0.0
1789550227807816842,1789550227811526845,0.0,0.0,0.0
1789550227813567202,1789550227815464430,0.0,0.0,0.0
1789550227817097786,1789550227829678307,0.0,0.0,0.0
1789550227830865241,1789550227834795845,0.0,0.0,0.0
1789550227836323511,1789550227849287815,0.0,0.0,0.0
1789550227851191116,1789550227854405908,0.0,0.0,0.0
1789550227860797665,1789550227869657925,0.0,0.0,0.0
1789550227873790631,1789550227875511235,0.0,0.0,0.0
1789550227877257908,1789550227890233562,0.0,0.0,0.0
1789550227889875481,1789550227894389340,0.0,0.0,0.0
1789550227897610761,1789550227900358579,0.0,0.0,0.0
1789550227902004599,1789550227910540088,0.0,0.0,0.0
1789550227911432154,1789550227913557481,0.0,0.0,0.0
1789550227914526444,1789550227917792711,0.0,0.0,0.0
1789550227918276850,1789550227920783792,0.0,0.0,0.0
1789550227922312310,1789550227931533336,0.0,0.0,0.0
1789550227931792043,1789550227936323344,0.0,0.0,0.0
1789550227937629021,1789550227942229777,0.0,0.0,0.0
1789550227951998137,1789550227955966532,0.0,0.0,0.0
1789550227956748687,1789550227961315910,0.0,0.0,0.0
1789550227973711382,1789550227976782860,0.0,0.0,0.0
1789550227977613212,1789550227980671803,0.0,0.0,0.0
1789550227981656153,1789550227994793211,0.0,0.0,0.0
1789550227995823259,1789550227999787654,0.0,0.0,0.0
1789550228003932952,1789550228015640405,0.0,0.0,0.0
1789550228016787973,1789550228020785661,0.0,0.0,0.0
1789550228021687966,1789550228024537178,0.0,0.0,0.0
1789550228026880994,1789550228038797752,0.0,0.0,0.0
1789550228038279877,1789550228041538330,0.0,0.0,0.0
1789550228043730555,1789550228046140473,0.0,0.0,0.0
1789550228047119324,1789550228059586879,0.0,0.0,0.0
1789550228058895934,1789550228062619547,0.0,0.0,0.0
1789550228064683752,1789550228067334065,0.0,0.0,0.0
1789550228067322233,1789550228078506274,0.0,0.0,0.0
1789550228079473848,1789550228084012241,0.0,0.0,0.0
1789550228084704167,1789550228090603082,0.0,0.0,0.0
1789550228088439464,1789550228099762301,0.0,0.0,0.0
1789550228101843819,1789550228103631525,0.0,0.0,0.0
1789550228106787010,1789550228109655830,0.0,0.0,0.0
1789550228111754753,1789550228122232092,0.0,0.0,0.0
1789550228121502819,1789550228124795120,0.0,0.0,0.0
1789550228127467411,1789550228130353210,0.0,0.0,0.0
1789550228131873655,1789550228141512680,0.0,0.0,0.0
1789550228141758851,1789550228143498951,0.0,0.0,0.0
1789550228146755664,1789550228150481425,0.0,0.0,0.0
1789550228151708613,1789550228162076781,0.0,0.0,0.0
1789550228162203561,1789550228165259430,0.0,0.0,0.0
1789550228166660113,1789550228168983524,0.0,0.0,0.0
1789550228171713067,1789550228183594329,0.0,0.0,0.0
1789550228183387579,1789550228188314939,0.0,0.0,0.0
1789550228187413837,1789550228193016606,0.0,0.0,0.0
1789550228192384172,1789550228204907460,0.0,0.0,0.0
1789550228206884251,1789550228208851470,0.0,0.0,0.0
1789550228211751971,1789550228224628434,0.0,0.0,0.0
1789550228224744677,1789550228229011625,0.0,0.0,0.0
1789550228230671014,1789550228234138217,0.0,0.0,0.0
1789550228234867397,1789550228245760996,0.0,0.0,0.0
1789550228246667615,1789550228250842705,0.0,0.0,0.0
1789550228252655648,1789550228255578757,0.0,0.0,0.0
1789550228257005251,1789550228267086921,0.0,0.0,0.0
1789550228268108044,1789550228273372340,0.0,0.0,0.0
1789550228275915481,1789550228287822555,0.0,0.0,0.0
1789550228288725342,1789550228292813073,0.0,0.0,0.0
1789550228296775821,1789550228308608682,0.0,0.0,0.0
1789550228309507747,1789550228312533232,0.0,0.0,0.0
1789550228313389173,1789550228315510352,0.0,0.0,0.0
1789550228317205662,1789550228329635463,0.0,0.0,0.0
1789550228329996766,1789550228334003749,0.0,0.0,0.0
1789550228334646848,1789550228340335254,0.0,0.0,0.0
1789550228339574337,1789550228349492992,0.0,0.0,0.0
1789550228352624221,1789550228355403646,0.0,0.0,0.0
1789550228357037483,1789550228360967068,0.0,0.0,0.0
1789550228370135249,1789550228373502410,0.0,0.0,0.0
1789550228375841560,1789550228377768266,0.0,0.0,0.0
1789550228378448712,1789550228381382745,0.0,0.0,0.0
1789550228382339099,1789550228394003316,0.0,0.0,0.0
1789550228394459644,1789550228396531256,0.0,0.0,0.0
1789550228398828486,1789550228402770533,0.0,0.0,0.0
1789550228403645416,1789550228413767765,0.0,0.0,0.0
1789550228413386372,1789550228415837618,0.0,0.0,0.0
1789550228416918103,1789550228419835750,0.0,0.0,0.0
1789550228421707203,1789550228433590596,0.0,0.0,0.0
1789550228434549504,1789550228438852632,0.0,0.0,0.0
1789550228439554798,1789550228443552374,0.0,0.0,0.0
1789550228454676035,1789550228460108252,0.0,0.0,0.0
1789550228461194755,1789550228463445473,0.0,0.0,0.0
1789550228475667357,1789550228477485558,0.0,0.0,0.0
1789550228478616499,1789550228480523115,0.0,0.0,0.0
1789550228482618131,1789550228484433591,0.0,0.0,0.0
1789550228487056630,1789550228496614055,0.0,0.0,0.0
1789550228496818305,1789550228499162621,0.0,0.0,0.0
1789550228503858438,1789550228505840488,0.0,0.0,0.0
1789550228506931545,1789550228518816937,0.0,0.0,0.0
1789550228518909554,1789550228524375157,0.0,0.0,0.0
1789550228526263441,1789550228539039029,0.0,0.0,0.0
1789550228539695515,1789550228542609607,0.0,0.0,0.0
1789550228545723505,1789550228548167104,0.0,0.0,0.0
1789550228548994216,1789550228561311957,0.0,0.0,0.0
1789550228563741706,1789550228566956313,0.0,0.0,0.0
1789550228569017908,1789550228579555110,0.0,0.0,0.0
1789550228580764985,1789550228583075361,0.0,0.0,0.0
1789550228583573905,1789550228587218807,0.0,0.0,0.0
1789550228587810672,1789550228601009758,0.0,0.0,0.0
1789550228604011838,1789550228605690521,0.0,0.0,0.0
1789550228607572714,1789550228612070872,0.0,0.0,0.0
1789550228612531106,1789550228621537142,0.0,0.0,0.0
1789550228623011908,1789550228626629073,0.0,0.0,0.0
1789550228627860371,1789550228631824081,0.0,0.0,0.0
1789550228632684318,1789550228642878955,0.0,0.0,0.0
1789550228643586119,1789550228645689042,0.0,0.0,0.0
1789550228647584233,1789550228649663769,0.0,0.0,0.0
1789550228651668427,1789550228663594073,0.0,0.0,0.0
1789550228663803452,1789550228667102881,0.0,0.0,0.0
1789550228669630525,1789550228672745034,0.0,0.0,0.0
1789550228673538224,1789550228684534513,0.0,0.0,0.0
1789550228685793715,1789550228691598253,0.0,0.0,0.0
1789550228691819316,1789550228693508127,0.0,0.0,0.0
1789550228706354372,1789550228710473951,0.0,0.0,0.0
1789550228712327925,1789550228715315748,0.0,0.0,0.0
1789550228716674899,1789550228727623213,0.0,0.0,0.0
1789550228728948369,1789550228732123944,0.0,0.0,0.0
1789550228732341989,1789550228735975077,0.0,0.0,0.0
1789550228736518671,1789550228748419450,0.0,0.0,0.0
1789550228748545859,1789550228751994157,0.0,0.0,0.0
1789550228754784228,1789550228757838060,0.0,0.0,0.0
1789550228757529046,1789550228769754022,0.0,0.0,0.0
1789550228770904757,1789550228774860617,0.0,0.0,0.0
1789550228774186281,1789550228778115700,0.0,0.0,0.0
1789550228779408379,1789550228790185845,0.0,0.0,0.0
1789550228794486158,1789550228798919399,0.0,0.0,0.0
1789550228809684181,1789550228812477678,0.0,0.0,0.0
1789550228813600306,1789550228816476569,0.0,0.0,0.0
1789550228817513356,1789550228819485926,0.0,0.0,0.0
1789550228821666801,1789550228832106441,0.0,0.0,0.0
1789550228831084615,1789550228833525307,0.0,0.0,0.0
1789550228834616161,1789550228838865186,0.0,0.0,0.0
1789550228838996557,1789550228852048126,0.0,0.0,0.0
1789550228854854547,1789550228863529572,0.0,0.0,0.0
1789550228863223835,1789550228873148452,0.0,0.0,0.0
1789550228875751326,1789550228878133341,0.0,0.0,0.0
1789550228878236568,1789550228882849914,0.0,0.0,0.0
1789550228882460669,1789550228895688956,0.0,0.0,0.0
1789550228896943566,1789550228901875017,0.0,0.0,0.0
1789550228914985004,1789550228917240869,0.0,0.0,0.0
1789550228919125210,1789550228921617802,0.0,0.0,0.0
1789550228922617724,1789550228935810515,0.0,0.0,0.0
1789550228937529563,1789550228939671332,0.0,0.0,0.0
1789550228942631584,1789550228944550457,0.0,0.0,0.0
1789550228946598387,1789550228957527796,0.0,0.0,0.0
1789550228958137418,1789550228962228204,0.0,0.0,0.0
1789550228965804559,1789550228978594515,0.0,0.0,0.0
1789550228980883505,1789550228984250333,0.0,0.0,0.0
1789550228985182282,1789550228997557219,0.0,0.0,0.0
1789550228998644315,1789550229001349231,0.0,0.0,0.0
1789550229004899737,1789550229007982528,0.0,0.0,0.0
1789550229009366788,1789550229018809839,0.0,0.0,0.0
1789550229019912099,1789550229023655302,0.0,0.0,0.0
1789550229024857382,1789550229028625100,0.0,0.0,0.0
1789550229031307926,1789550229040021112,0.0,0.0,0.0
1789550229041737753,1789550229045807153,0.0,0.0,0.0
1789550229049600979,1789550229062902088,0.0,0.0,0.0
1789550229063705518,1789550229066374161,0.0,0.0,0.0
1789550229069932222,1789550229081825612,0.0,0.0,0.0
1789550229082635411,1789550229086905266,0.0,0.0,0.0
1789550229087837400,1789550229092617353,0.0,0.0,0.0
1789550229091824404,1789550229102719205,0.0,0.0,0.0
1789550229104682702,1789550229107489049,0.0,0.0,0.0
1789550229108959130,1789550229112751937,0.0,0.0,0.0
1789550229112481862,1789550229124768755,0.0,0.0,0.0
1789550229124308891,1789550229130254892,0.0,0.0,0.0
1789550229135628525,1789550229145810884,0.0,0.0,0.0
1789550229147444092,1789550229151948341,0.0,0.0,0.0
1789550229165196272,1789550229167917760,0.0,0.0,0.0
1789550229171754895,1789550229174464162,0.0,0.0,0.0
1789550229176516184,1789550229185481836,0.0,0.0,0.0
1789550229185988694,1789550229188786986,0.0,0.0,0.0
1789550229189630559,1789550229194304285,0.0,0.0,0.0
1789550229206753416,1789550229209861074,0.0,0.0,0.0
1789550229211554940,1789550229213911014,0.0,0.0,0.0
1789550229216561789,1789550229227432853,0.0,0.0,0.0
1789550229228123075,1789550229230423342,0.0,0.0,0.0
1789550229231878406,1789550229235476425,0.0,0.0,0.0
1789550229236710815,1789550229248592892,0.0,0.0,0.0
1789550229248837045,1789550229251045046,0.0,0.0,0.0
1789550229253660418,1789550229256437417,0.0,0.0,0.0
1789550229256983955,1789550229269501799,0.0,0.0,0.0
1789550229271078699,1789550229275457835,0.0,0.0,0.0
1789550229275499033,1789550229278536608,0.0,0.0,0.0
1789550229279543733,1789550229293834154,0.0,0.0,0.0
1789550229294064623,1789550229298583445,0.0,0.0,0.0
1789550229299800504,1789550229311523213,0.0,0.0,0.0
1789550229312371267,1789550229315451206,0.0,0.0,0.0
1789550229316870776,1789550229321671411,0.0,0.0,0.0
1789550229322041917,1789550229331372465,0.0,0.0,0.0
1789550229332150194,1789550229334824966,0.0,0.0,0.0
1789550229336592489,1789550229339118929,0.0,0.0,0.0
1789550229342047407,1789550229353045473,0.0,0.0,0.0
1789550229352780212,1789550229355512809,0.0,0.0,0.0
1789550229357074582,1789550229359836990,0.0,0.0,0.0
1789550229361997016,1789550229373765793,0.0,0.0,0.0
1789550229374313313,1789550229376672978,0.0,0.0,0.0
1789550229377337075,1789550229381048689,0.0,0.0,0.0
1789550229381438674,1789550229383450479,0.0,0.0,0.0
1789550229386619314,1789550229395280785,0.0,0.0,0.0
1789550229395589725,1789550229407269311,0.0,0.0,0.0
1789550229399739096,1789550229407451323,0.0,0.0,0.0
1789550229402300198,1789550229407598008,0.0,0.0,0.0
1789550229406547815,1789550229416510111,0.0,0.0,0.0
1789550229417225775,1789550229422284746,0.0,0.0,0.0
1789550229422006783,1789550229427607386,0.0,0.0,0.0
1789550229427007855,1789550229439129807,0.0,0.0,0.0
1789550229439536420,1789550229441548873,0.0,0.0,0.0
1789550229443828845,1789550229446586013,0.0,0.0,0.0
1789550229447525055,1789550229457580987,0.0,0.0,0.0
1789550229458753608,1789550229463786934,0.0,0.0,0.0
1789550229467676525,1789550229478557236,0.0,0.0,0.0
1789550229479718525,1789550229483475967,0.0,0.0,0.0
1789550229484736372,1789550229488850026,0.0,0.0,0.0
1789550229488717821,1789550229499489639,0.0,0.0,0.0
1789550229501922684,1789550229505048173,0.0,0.0,0.0
1789550229506629017,1789550229508644692,0.0,0.0,0.0
1789550229511559098,1789550229520631588,0.0,0.0,0.0
1789550229520902978,1789550229522463251,0.0,0.0,0.0
1789550229523489317,1789550229525427835,0.0,0.0,0.0
1789550229528827047,1789550229541435286,0.0,0.0,0.0
1789550229541712749,1789550229544274684,0.0,0.0,0.0
1789550229546511940,1789550229548599809,0.0,0.0,0.0
1789550229551569282,1789550229562425996,0.0,0.0,0.0
1789550229562752360,1789550229564511366,0.0,0.0,0.0
1789550229566627416,1789550229569400360,0.0,0.0,0.0
1789550229571517725,1789550229583031314,0.0,0.0,0.0
1789550229582778292,1789550229585488374,0.0,0.0,0.0
1789550229587334405,1789550229591430468,0.0,0.0,0.0
1789550229591834543,1789550229603539922,0.0,0.0,0.0
1789550229606756140,1789550229608527236,0.0,0.0,0.0
1789550229611538426,1789550229613434153,0.0,0.0,0.0
1789550229616533757,1789550229627530564,0.0,0.0,0.0
1789550229626821936,1789550229629531926,0.0,0.0,0.0
1789550229635238458,1789550229645665582,0.0,0.0,0.0
1789550229646297127,1789550229648423824,0.0,0.0,0.0
1789550229652569103,1789550229656442344,0.0,0.0,0.0
1789550229657374701,1789550229667468054,0.0,0.0,0.0
1789550229668682762,1789550229671977154,0.0,0.0,0.0
1789550229673242874,1789550229675470150,0.0,0.0,0.0
1789550229676385194,1789550229688862358,0.0,0.0,0.0
1789550229689633755,1789550229694476940,0.0,0.0,0.0
1789550229696628467,1789550229708494046,0.0,0.0,0.0
1789550229709368874,1789550229713523799,0.0,0.0,0.0
1789550229714403756,1789550229718636578,0.0,0.0,0.0
1789550229719250348,1789550229729445595,0.0,0.0,0.0
1789550229730287390,1789550229734976540,0.0,0.0,0.0
1789550229734155169,1789550229739964984,0.0,0.0,0.0
1789550229737835658,1789550229751001100,0.0,0.0,0.0
1789550229751274582,1789550229755650682,0.0,0.0,0.0
1789550229759717471,1789550229770674764,0.0,0.0,0.0
1789550229773718912,1789550229775475214,0.0,0.0,0.0
1789550229776427976,1789550229777467948,0.0,0.0,0.0
1789550229781514851,1789550229792361770,0.0,0.0,0.0
1789550229792035888,1789550229794293789,0.0,0.0,0.0
1789550229796564189,1789550229805764218,0.0,0.0,0.0
1789550229801365899,1789550229812516925,0.0,0.0,0.0
1789550229812876136,1789550229815582163,0.0,0.0,0.0
1789550229816559014,1789550229819501731,0.0,0.0,0.0
1789550229821882783,1789550229838011551,0.0,0.0,0.0
1789550229835513589,1789550229839087889,0.0,0.0,0.0
1789550229840657419,1789550229844122178,0.0,0.0,0.0
1789550229845671526,1789550229856009069,0.0,0.0,0.0
1789550229857596709,1789550229862196408,0.0,0.0,0.0
1789550229876257119,1789550229877899640,0.0,0.0,0.0
1789550229879408920,1789550229882972332,0.0,0.0,0.0
1789550229884421675,1789550229898798530,0.0,0.0,0.0
1789550229900045178,1789550229904499433,0.0,0.0,0.0
1789550229918804408,1789550229922480361,0.0,0.0,0.0
1789550229928513295,1789550229938822323,0.0,0.0,0.0
1789550229939420576,1789550229943274931,0.0,0.0,0.0
1789550229944765898,1789550229948764419,0.0,0.0,0.0
1789550229950881802,1789550229961575075,0.0,0.0,0.0
1789550229963105000,1789550229966173182,0.0,0.0,0.0
1789550229968705362,1789550229979520989,0.0,0.0,0.0
1789550229980899804,1789550229984660597,0.0,0.0,0.0
1789550229985269294,1789550229989250354,0.0,0.0,0.0
