t_start_ns,t_end_ns,t_bag_ns,scan_idx,bssid,ssid,rssi_dbm,freq_mhz,last_seen_ms
1789550088148583936,1789550091705593088,1789550091751435038,1,d6:31:fc:35:fc:75,iPhone17 Pro BME,-88.0,5220.0,4
1789550088148583936,1789550091705593088,1789550091751435038,1,d4:bd:4f:a1:d5:90,CESI_Corp,-87.0,5320.0,4
1789550088148583936,1789550091705593088,1789550091751435038,1,d4:bd:4f:a1:d5:92,CESI_Robots,-91.0,5320.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,a2:0c:c2:cf:c6:70,Galaxy S24 Ultra,-63.0,2412.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:61:91:c0,CESI_Corp,-55.0,2417.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:61:91:c1,CESI_HotSpot,-55.0,2417.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:61:91:c2,CESI_Robots,-54.0,2417.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:61:91:c3,CESI_Recherche,-55.0,2417.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:61:91:c4,CESI_Iot,-55.0,2417.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:61:f4:50,CESI_Corp,-58.0,2437.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:61:f4:51,CESI_HotSpot,-59.0,2437.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:61:f4:52,CESI_Robots,-56.0,2437.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:61:f4:53,CESI_Recherche,-60.0,2437.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:61:f4:54,CESI_Iot,-61.0,2437.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:61:e5:71,CESI_HotSpot,-52.0,2472.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:61:e5:72,CESI_Robots,-52.0,2472.0,4
