t_ns,t_bag_ns,n_beams,n_finite,angle_min,angle_max,angle_increment_raw,time_increment_s,scan_time_s
1784885702090151684,1784885702090547797,273,241,0.008772348053753376,6.268739700317383,0.022932089865207672,0.0004363948537502438,0.11912640929222107
1784885702210170981,1784885702210640158,274,245,0.011576088145375252,6.271368980407715,0.02286379411816597,0.0004364070191513747,0.11948224157094955
1784885702330204628,1784885702330691340,273,247,0.01631304807960987,6.276200771331787,0.022992797195911407,0.00043640038347803056,0.11881188303232193
1784885702450179116,1784885702450698157,273,249,0.01844688691198826,6.278024196624756,0.022970031946897507,0.00043642206583172083,0.11892963200807571
1784885702570165751,1784885702571189390,273,245,0.016293736174702644,6.2761006355285645,0.022954855114221573,0.00043640602962113917,0.11900826543569565
1784885702690328140,1784885702691381016,273,244,0.01189655065536499,6.27170467376709,0.022932089865207672,0.0004364059423096478,0.11912640929222107
1784885702810242118,1784885702810711573,274,247,0.010923699475824833,6.270716190338135,0.02290932461619377,0.0004364070191513747,0.119244784116745
1784885702930152930,1784885702930575465,274,247,0.01939532719552517,6.279411792755127,0.022901736199855804,0.0004363914194982499,0.11928429454565048
1784885703050169564,1784885703050572621,275,257,0.012031919322907925,6.271841526031494,0.02284102886915207,0.00043640582589432597,0.11960133165121078
1784885703170173707,1784885703170757092,274,255,0.01006267312914133,6.270222187042236,0.022901736199855804,0.00043638143688440323,0.11928429454565048
1784885703290546912,1784885703291122186,273,246,0.009802987799048424,6.269595623016357,0.022932089865207672,0.00043640699004754424,0.11912640929222107
1784885703410183438,1784885703410615194,274,240,0.006070881616324186,6.266057014465332,0.02291691303253174,0.0004363935149740428,0.1192052960395813
1784885703530166250,1784885703530640464,274,241,0.022290514782071114,6.282083511352539,0.02288655936717987,0.0004364070191513747,0.11936339735984802
1784885703650159821,1784885703650525808,274,251,0.011011596769094467,6.271000385284424,0.02288655936717987,0.00043639334035106003,0.11936339735984802
1784885703770189275,1784885703770842057,274,254,0.01971585676074028,6.279508590698242,0.022901736199855804,0.0004364070191513747,0.11928429454565048
1784885703890207860,1784885703890650486,273,249,0.004922920372337103,6.264715671539307,0.022954855114221573,0.0004364070191513747,0.11900826543569565
1784885704010164121,1784885704010592601,274,249,0.010129956528544426,6.269922733306885,0.02290932461619377,0.0004364070191513747,0.119244784116745
1784885704130155184,1784885704130543779,273,249,0.011469798162579536,6.270389556884766,0.022947266697883606,0.0004364679043646902,0.1190476194024086
1784885704250250028,1784885704250659436,272,245,0.0019295162055641413,6.26189661026001,0.023053502663969994,0.0004363948246464133,0.11849901080131531
1784885704360158544,1784885704360529309,273,249,0.014635007828474045,6.274252891540527,0.022954855114221573,0.00043641921365633607,0.11900826543569565
1784885704490175698,1784885704490642338,273,243,0.00018988036026712507,6.260157108306885,0.02300797402858734,0.0004363948537502438,0.11873351037502289
1784885704600156537,1784885704600530987,273,246,0.010602162219583988,6.270219802856445,0.02296244353055954,0.00043641921365633607,0.11896893382072449
1784885704720263306,1784885704720667622,274,252,0.023154456168413162,6.2828803062438965,0.022924501448869705,0.0004364116757642478,0.11916583776473999
1784885704840177397,1784885704840813719,273,246,0.018616432324051857,6.278409004211426,0.02298520877957344,0.00043640699004754424,0.11885110288858414
1784885704960151351,1784885704960510432,275,249,0.016629738733172417,6.276489734649658,0.0227879099547863,0.0004364023043308407,0.11988011747598648
1784885705080164416,1784885705080721526,275,251,0.011219264939427376,6.2712531089782715,0.0227879099547863,0.0004363901971373707,0.11988011747598648
1784885705200168339,1784885705200609390,275,250,0.0033650773111730814,6.263598918914795,0.0227651447057724,0.0004363762272987515,0.11999999731779099
1784885705320156263,1784885705320488385,274,254,0.015857262536883354,6.260480880737305,0.022825852036476135,0.00043746709707193077,0.11968085169792175
1784885705450188944,1784885705450580576,275,251,0.013280455023050308,6.273396015167236,0.0227879099547863,0.00043638446368277073,0.11988011747598648
1784885705560147073,1784885705560496322,275,255,0.008192894980311394,6.26833438873291,0.022772733122110367,0.00043638268834911287,0.1199600100517273
1784885705690161219,1784885705690755028,275,248,0.004893050529062748,6.263910293579102,0.0227651447057724,0.0004364610358607024,0.11999999731779099
1784885705800168193,1784885705800608356,276,253,0.008050804026424885,6.268163681030273,0.022704437375068665,0.0004363846965134144,0.12032085657119751
