t_ns,x,y,yaw,n_matched,inlier_frac,rmse_m,quality
1789550138037768199,0.5658630225664003,2.811711864556119,-2.872053152491999,215,1.0,0.0111,good
1789550138147754489,0.542567032348097,2.8055582890665995,-2.8729780336807593,211,1.0,0.00945,good
1789550138257706005,0.5159134688230356,2.7946129860212223,-2.8746627719567632,219,0.9954,0.00806,good
1789550138367755565,0.4893034954795729,2.7880415232187885,-2.8694741660357455,210,1.0,0.01134,good
1789550138477769667,0.4648003273418182,2.780325718040667,-2.8688087762095993,208,1.0,0.00937,good
1789550138587861297,0.4418904962915729,2.77384492121679,-2.8695350735070257,209,1.0,0.00748,good
1789550138707766839,0.41749818145952905,2.7638528694388915,-2.8736114003774147,215,0.9953,0.01115,good
1789550138807763533,0.3972513852563893,2.7581824514249185,-2.8771165411877124,211,1.0,0.00871,good
1789550138917897510,0.37470822282729205,2.755320552481704,-2.8804466237848003,206,1.0,0.01248,good
1789550139037771531,0.34881875404955937,2.748643544212614,-2.877927771458404,208,1.0,0.00827,good
1789550139137787135,0.3269679553290822,2.743192978421807,-2.874873915546332,204,0.9951,0.01034,good
1789550139257741588,0.30617472466770973,2.7362997214222977,-2.879637867352215,206,0.9951,0.01104,good
1789550139357744303,0.2850355151102819,2.7286341941853838,-2.8781966313612695,205,1.0,0.00536,good
1789550139467724425,0.2603094047533475,2.722818125671313,-2.880851159008326,203,1.0,0.0094,good
1789550139590269288,0.23523060534675627,2.715479010932797,-2.883224085604475,200,1.0,0.00509,good
1789550139688008816,0.21573587603894925,2.7105528691349865,-2.881460378022943,207,1.0,0.00735,good
1789550139797726837,0.1939497721902819,2.7042532494781306,-2.88440656739267,204,1.0,0.00816,good
1789550139917748912,0.16836292477567588,2.6990188099984684,-2.8813858727621273,207,1.0,0.01031,good
1789550140017751099,0.1477883736775436,2.6929452883498533,-2.8800446533156627,203,1.0,0.00718,good
1789550140137744911,0.12296776047712517,2.6864883423744,-2.8839606221258043,210,1.0,0.0087,good
1789550140237745059,0.09978955815623508,2.681781350047409,-2.882117160583558,215,1.0,0.00932,good
1789550140347934879,0.07571278978216912,2.675139609355357,-2.880335883938008,200,1.0,0.00755,good
1789550140467768672,0.05092281825685432,2.670268208422125,-2.8835717822576132,204,1.0,0.00958,good
1789550140567758377,0.028288343851345325,2.668807710837411,-2.873013383396401,202,0.995,0.01184,good
1789550140689927367,0.0056238922905494405,2.6654406643295836,-2.9263035270933893,208,0.9952,0.01484,good
1789550140797761270,-0.010680482128395681,2.655689653731139,-2.9970158724212808,201,0.995,0.01296,good
1789550140907744390,-0.030324498182107112,2.6496553826563134,-3.029281217791946,200,1.0,0.01121,good
1789550141017947420,-0.04866645177910011,2.647210984164583,-3.046154321734242,199,1.0,0.00774,good
1789550141127752989,-0.06996610554412612,2.6412462442314144,-3.0534258501037583,205,1.0,0.00785,good
1789550141238311953,-0.09089993898698966,2.6417374805202467,-3.056357058363964,201,1.0,0.01058,good
1789550141347758527,-0.11349215039079949,2.640322292526497,-3.057237090247644,202,0.995,0.00654,good
1789550141457744630,-0.14064475098170087,2.640159486667372,-3.0542079904831785,196,1.0,0.01243,good
1789550141567756898,-0.16216345564705387,2.6388242911017334,-3.0549611954285183,199,1.0,0.01035,good
1789550141677749519,-0.1844770564841529,2.63693627360171,-3.048166342606586,206,1.0,0.00656,good
1789550141789957757,-0.2088158809284552,2.6338455426766396,-3.0505086455703045,198,1.0,0.00562,good
1789550141897837954,-0.23663397429165392,2.630601994281405,-3.0464988240286206,204,1.0,0.00811,good
1789550142007764358,-0.26035754257521987,2.6282986835027953,-3.0417625791341396,205,1.0,0.01004,good
1789550142118138292,-0.27840108894993615,2.630943034544193,-3.070224425580212,192,0.9896,0.01754,good
1789550142227752017,-0.2982044192689625,2.6267341208775314,-3.1262300192358765,205,1.0,0.012,good
1789550142347748581,-0.3224565361185805,2.622431327948549,3.1411896037001488,201,1.0,0.00657,good
1789550142447743379,-0.3445815366842617,2.6230133583860584,3.138046551719559,198,1.0,0.00879,good
1789550142557758354,-0.3664502155651131,2.6205673413623463,3.1363561560702147,199,1.0,0.00575,good
1789550142677743290,-0.3909302964114266,2.62069278266418,3.1355854199758038,201,1.0,0.01094,good
1789550142777759419,-0.4121394841031071,2.6208697806808074,-3.141515762863295,205,0.9951,0.01016,good
1789550142897746855,-0.43349259661012185,2.618915308334365,3.1390317481903787,205,1.0,0.0091,good
1789550142997831142,-0.4546209463777962,2.618833618118623,3.1385674064939044,200,1.0,0.00997,good
1789550143107756989,-0.4790726303327154,2.620238885595574,3.1413490505053754,200,1.0,0.00787,good
1789550143227764071,-0.5029224658929491,2.620055503166889,3.1399837432509172,190,1.0,0.00633,good
1789550143334761662,-0.5263783489449797,2.6196529786999223,-3.1401438404950093,196,1.0,0.00699,good
1789550143447784683,-0.5515913074682375,2.6189498197135,3.140596522931369,192,1.0,0.00646,good
1789550143557784259,-0.5773892279281905,2.620125012514902,-3.1189921154237603,195,1.0,0.01132,good
1789550143657814732,-0.5956295531335728,2.6210497139560562,3.1365552619818295,200,0.995,0.01662,good
1789550143777844052,-0.615258966546521,2.6209748146085095,3.0789378821039217,193,0.9948,0.01314,good
1789550143887796060,-0.6365330476165054,2.6224920894831594,3.0625951478903937,190,1.0,0.00724,good
1789550143989732274,-0.6566849837589299,2.624366086322325,3.0555159259425575,189,1.0,0.01016,good
1789550144107760468,-0.6799876778605133,2.627249920190062,3.053241165884949,189,1.0,0.01073,good
1789550144217839525,-0.705081493983731,2.6285210624628994,3.0498649181368314,197,1.0,0.00807,good
1789550144327878327,-0.730441534638802,2.630200020810328,3.0476410449461255,201,0.995,0.01003,good
1789550144437757481,-0.7510379718292569,2.6324414020274487,3.0432560395912645,199,1.0,0.01037,good
1789550144547749029,-0.7740989922093092,2.639789760480013,3.0523501461286573,206,0.9903,0.01527,good
1789550144657750077,-0.7986979074504075,2.646552565640542,3.0010020242800963,202,0.995,0.02072,good
1789550144767748735,-0.8211471834817071,2.6524715377308437,2.950501582721917,215,0.9907,0.01672,good
1789550144877755874,-0.8386775584151784,2.661033666407089,2.868570541161876,208,0.9952,0.01506,good
1789550144987764050,-0.8509952385263171,2.669481953640067,2.809616245748869,206,1.0,0.01515,good
1789550145097749341,-0.8632184087673607,2.6774169749067296,2.7292987326419,204,1.0,0.01203,good
1789550145207785932,-0.876347251140745,2.6842511541426974,2.66091862044728,199,1.0,0.01508,good
1789550145317756993,-0.8934549092814329,2.6899640301922076,2.6246362156036884,208,1.0,0.01181,good
1789550145427742053,-0.9142206976653895,2.6990523451700708,2.6154033419650147,209,1.0,0.00875,good
1789550145537733149,-0.9363387206208448,2.7087490676912642,2.6128446755244044,210,1.0,0.00917,good
1789550145647768907,-0.9575293424062457,2.716641145083658,2.6088605093401034,208,0.9952,0.00951,good
1789550145757756318,-0.9782703117159647,2.7287944150433376,2.6258202119799443,210,1.0,0.01166,good
1789550145867753506,-0.9914610832203083,2.7449913694801706,2.5893120243516745,213,0.9812,0.01714,good
1789550145988129238,-1.0054869988851662,2.757183741049434,2.520067390017189,205,0.9902,0.01516,good
1789550146087764816,-1.0156600332488663,2.7686804702504855,2.4562908319121024,208,1.0,0.01252,good
1789550146197747796,-1.0250288323744259,2.7766363531804807,2.3715066519058534,212,1.0,0.01245,good
1789550146307747441,-1.037708939220358,2.784707941820874,2.3059145914234835,202,1.0,0.01409,good
1789550146417747271,-1.0520503781601411,2.79713740796031,2.2781494525513937,215,0.9953,0.01411,good
1789550146527755933,-1.063199224659851,2.8072765304076075,2.2679824215481394,221,0.9955,0.00865,good
1789550146637788148,-1.078307915063629,2.822775734320507,2.2673581533267257,208,0.9952,0.00781,good
1789550146747776905,-1.0894636280739882,2.8365889070785784,2.264776127585991,209,0.9952,0.01025,good
1789550146857757700,-1.1064768881097993,2.8553107524084957,2.2623651834220344,209,1.0,0.01119,good
1789550146967784046,-1.1194778197551534,2.8729493232512855,2.261923491894419,208,0.9952,0.00968,good
1789550147077756266,-1.1329490709676089,2.8881783662191864,2.2637096909306105,204,1.0,0.01056,good
1789550147187766202,-1.1459040524522826,2.9067577093221075,2.265343457709293,211,0.9953,0.00863,good
1789550147297758177,-1.1613533183479445,2.9231645342686305,2.2668549360854438,214,1.0,0.01004,good
1789550147407758244,-1.1794050446080033,2.9420226867400006,2.2839923191884637,213,1.0,0.01454,good
1789550147517751367,-1.1950301053704409,2.9594359299706894,2.2307737445560534,211,0.9858,0.01561,good
1789550147627754952,-1.2071863408573433,2.974429697130484,2.1735079846367302,204,0.9853,0.01588,good
1789550147737820399,-1.213717061939951,2.9872571460618884,2.095138061577681,205,1.0,0.01204,good
1789550147848247619,-1.2211317940078754,2.996443588214312,2.0549807176108805,209,1.0,0.01266,good
1789550147957734080,-1.231270361929146,3.0177565948336214,2.0435568506033945,202,1.0,0.00908,good
1789550148067700118,-1.2399633012134095,3.03533200876528,2.042405407216602,206,1.0,0.01346,good
1789550148177751695,-1.2478676061124734,3.052363354997917,2.0368445205537595,209,0.9856,0.01629,good
1789550148287771572,-1.250922578193079,3.0663400290117035,1.9639564416262,204,0.9853,0.01921,good
1789550148397724457,-1.2547148020415677,3.086744821867469,1.916513637852525,212,0.9953,0.01829,good
1789550148507741057,-1.2609314647623866,3.099919168775602,1.8530164422433202,213,0.9953,0.01522,good
1789550148617763804,-1.2709401589882163,3.115991566706918,1.788958844228547,204,1.0,0.01597,good
1789550148727746889,-1.2753391559627048,3.1330745584693918,1.764611349061675,209,0.9952,0.01144,good
1789550148837872697,-1.2785840458413613,3.152099608687158,1.7468904567711823,207,1.0,0.00999,good
1789550148947751147,-1.2813144423636038,3.172491959428285,1.7408143119130584,200,1.0,0.01022,good
1789550149057756370,-1.280233744658621,3.1918906941457066,1.7387059691621392,205,1.0,0.00802,good
1789550149168008256,-1.282512276297521,3.2196785563418437,1.7392566328243044,211,0.9953,0.01042,good
1789550149277749425,-1.2861151496821643,3.2419007856077537,1.7433711404456225,208,1.0,0.01159,good
1789550149388464237,-1.2895413834832194,3.265134289063664,1.740076356158769,199,1.0,0.01141,good
1789550149497745609,-1.290082014000725,3.2871306327501175,1.7429672478408857,204,1.0,0.00966,good
1789550149607813036,-1.293973603069319,3.30778532018375,1.734485334506229,197,1.0,0.01113,good
1789550149717894294,-1.2995844957258949,3.3298925358236584,1.7344032709550152,195,1.0,0.00931,good
1789550149827759763,-1.3037000551895088,3.3531899720903575,1.7399880130581473,205,1.0,0.00711,good
1789550149937757309,-1.305755329620712,3.378364389416355,1.742435281626886,202,1.0,0.00952,good
1789550150047886430,-1.3061510005915855,3.405804133981121,1.7433828638510784,206,0.9951,0.01368,good
1789550150153521296,-1.3106125883999022,3.4239853539625797,1.6869537330567868,201,1.0,0.01517,good
1789550150267752318,-1.3103764787478014,3.4437293489411744,1.6291144512433982,197,0.9898,0.01427,good
1789550150377699760,-1.3151165780657212,3.4602722016096585,1.542017508464277,199,1.0,0.01317,good
1789550150497778785,-1.3189962189636781,3.4818592259081536,1.50013345556941,193,1.0,0.01333,good
1789550150607751224,-1.3155924734581448,3.505000861745613,1.4833537389963045,198,1.0,0.01282,good
1789550150707798278,-1.31623288628731,3.5271836056278736,1.4698865058985053,196,1.0,0.0111,good
1789550150827711508,-1.311045519814012,3.551096085044428,1.4640248416936787,193,1.0,0.01213,good
1789550150937819561,-1.305373871444444,3.569736172090247,1.469125761303974,195,0.9949,0.00822,good
1789550151047946425,-1.3036559170789617,3.590788492742828,1.464831388475056,186,1.0,0.01094,good
1789550151157754720,-1.297316731368392,3.61161759891001,1.4647122504595778,193,1.0,0.0113,good
1789550151267746716,-1.29130798428741,3.635293041419317,1.4607998257731827,191,0.9948,0.01072,good
1789550151377760116,-1.2902004553407482,3.655546750784441,1.4563104739595336,186,0.9946,0.01698,good
1789550151487887318,-1.2920408024741605,3.6652535194440055,1.5352253542053136,187,0.9893,0.01789,good
1789550151599895923,-1.2879661400220983,3.6893405718905905,1.5647992077044328,194,0.9948,0.01357,good
1789550151707791115,-1.2868453690522756,3.7057604542367564,1.5718773179054624,198,0.9949,0.01199,good
1789550151817879765,-1.287706734242679,3.7305204496410993,1.5743815073231155,200,0.99,0.01405,good
1789550151927755553,-1.2868495761613428,3.7533218240568718,1.5794307316835254,193,0.9948,0.01121,good
1789550152037752237,-1.2878749089186605,3.778829514027564,1.5847068100556092,200,0.985,0.00731,good
1789550152157752400,-1.2913896152594007,3.8031665592770496,1.584613959889794,202,0.9901,0.01458,good
1789550152267718292,-1.2936723644663974,3.827824300433236,1.583414536888257,205,1.0,0.01093,good
1789550152367735089,-1.2934539832174397,3.8480414612292497,1.5939211698103302,192,1.0,0.01004,good
1789550152493257659,-1.2946702361446123,3.876999667584635,1.595896152428729,199,1.0,0.01135,good
1789550152597764044,-1.2939573533044495,3.8977329634567623,1.600344711788755,201,0.995,0.01324,good
1789550152707749471,-1.2890848903681982,3.924461830497003,1.5927249304125954,196,1.0,0.01593,good
1789550152818026751,-1.292394764619456,3.950353575251664,1.590900776665182,206,0.9951,0.00966,good
1789550152927721898,-1.2933985279190143,3.9711196231729313,1.5880496814271423,200,1.0,0.00976,good
1789550153037767027,-1.293674760522512,3.995965033146466,1.5871107714114934,204,1.0,0.01125,good
1789550153147804398,-1.294594936199227,4.019064838561285,1.5896399130563375,197,1.0,0.012,good
1789550153257737523,-1.2942017281821243,4.044208046104488,1.592504902847686,199,0.995,0.01042,good
1789550153367757248,-1.294514206926107,4.066168672289457,1.5867223690796668,199,0.9899,0.01184,good
1789550153477747774,-1.2933342787842723,4.089416279786762,1.5912946145776081,202,1.0,0.01572,good
1789550153587954921,-1.2939759084823999,4.11532854469489,1.5909188856123457,187,1.0,0.01038,good
1789550153697763505,-1.295474107299126,4.143333303364714,1.5863815180153904,188,1.0,0.01541,good
1789550153817835272,-1.2930388973741704,4.169270454282381,1.5941718642447735,195,0.9949,0.01075,good
1789550153917741130,-1.2930632613151936,4.190471154442806,1.588501378886987,191,0.9948,0.00949,good
1789550154027756107,-1.294444474885272,4.21676154039948,1.577359149063653,193,0.9948,0.01374,good
1789550154147760367,-1.2956856008501,4.241075777781502,1.5890631829602517,200,0.99,0.01052,good
1789550154247828143,-1.2949093736475454,4.267210069391367,1.5922052735691874,195,1.0,0.01049,good
1789550154367755098,-1.2951902913489393,4.292338750083617,1.5945483752229335,205,1.0,0.01204,good
1789550154477754982,-1.294364016720194,4.31720081871436,1.5937785276199012,206,0.9903,0.01178,good
1789550154577748916,-1.2969895605572648,4.340007410175539,1.5901200480507285,197,0.9848,0.01316,good
1789550154697762730,-1.298362392758851,4.366491989775263,1.5891828138206454,207,1.0,0.01281,good
1789550154807710880,-1.2994393253056196,4.3916205136714614,1.5899085350586715,202,1.0,0.01036,good
1789550154907746049,-1.2998385938599413,4.414318168026244,1.5870722058280815,196,1.0,0.01061,good
1789550155027743672,-1.3024781316138871,4.439754814069215,1.5857958179844327,202,1.0,0.00995,good
1789550155137756137,-1.3031403830378974,4.4633786751170135,1.5837633932325272,192,1.0,0.0109,good
1789550155247883311,-1.3031961692103198,4.487105691431426,1.5870867027678703,203,1.0,0.00991,good
1789550155357740722,-1.30510667071143,4.509320457917621,1.585448350093975,203,1.0,0.0098,good
1789550155467778518,-1.3058016393695764,4.5311618457873415,1.5888298949715998,203,0.9951,0.01023,good
1789550155577752600,-1.3052843278157855,4.558271345259635,1.5930067025305246,199,1.0,0.01069,good
1789550155687774120,-1.3022566299622889,4.579580017404549,1.5950483078320703,205,1.0,0.01018,good
1789550155797746387,-1.3008066399175333,4.6046288631616275,1.5983035762551674,202,1.0,0.01251,good
1789550155907752520,-1.3017983146539827,4.631252974707814,1.59794088874879,191,1.0,0.01347,good
1789550156017749724,-1.3036191010144347,4.651326256298832,1.5991555592077795,199,0.995,0.013,good
1789550156127752202,-1.3036245229898076,4.672986428969972,1.6037870047253695,202,1.0,0.00971,good
1789550156237755013,-1.3074857588665976,4.697851009478112,1.599387382558927,198,1.0,0.01126,good
1789550156347990370,-1.308700512922325,4.719693819794203,1.592757267578637,204,1.0,0.01057,good
1789550156457856975,-1.3083735275876982,4.74495194329736,1.5962366131553103,198,0.9949,0.01188,good
1789550156567755114,-1.3083159361236467,4.767409457280775,1.597805620801423,197,1.0,0.01071,good
1789550156677750518,-1.3095785966771558,4.792196678177637,1.6001119286584908,199,1.0,0.00874,good
1789550156787764550,-1.3134651636584544,4.816002121366786,1.5993791323332323,212,1.0,0.01011,good
1789550156897781008,-1.3145899000323384,4.838545456354464,1.6070194009660228,208,0.9952,0.0111,good
1789550157007749025,-1.3150606201180846,4.859650449742716,1.6117386994983918,203,1.0,0.00989,good
1789550157117748330,-1.3173713154068354,4.88551326349846,1.6070649847128322,211,0.9953,0.0088,good
1789550157227786075,-1.3168639603711638,4.910883824383237,1.6099973857231251,206,0.9951,0.01013,good
1789550157337775085,-1.3171102553857357,4.933326105623237,1.6118764133547963,204,1.0,0.0123,good
1789550157448188377,-1.3175774669101208,4.95775697568325,1.6120490114944621,209,0.9904,0.00908,good
1789550157557756235,-1.3187343047549904,4.981672854835435,1.6075696850940453,208,1.0,0.00881,good
1789550157667754725,-1.3199939470620374,5.007068609730321,1.6088076754892082,214,1.0,0.00839,good
1789550157777750901,-1.3201630497777888,5.0305921314108835,1.6142430967290022,213,0.9953,0.01229,good
1789550157887761613,-1.323443751578468,5.051092809339029,1.6067982288542728,209,0.9809,0.00869,good
1789550157997793895,-1.323517413591954,5.077534924356753,1.6157918756733782,208,0.9952,0.01442,good
1789550158107745740,-1.3248443124266307,5.102208694672621,1.6170615515404645,209,1.0,0.01258,good
1789550158217712600,-1.3263304936602132,5.124541710454052,1.6090980395626358,212,1.0,0.00907,good
1789550158327770504,-1.324741480313248,5.146511521555784,1.6139554506145222,211,1.0,0.01237,good
1789550158437752603,-1.3286759026151884,5.169372056792473,1.605671927809759,205,0.9951,0.01026,good
1789550158547781103,-1.331844769992979,5.195839130032855,1.6083340165027251,203,0.9951,0.01184,good
1789550158657773460,-1.3312975362850352,5.218080010733834,1.6112209510521265,207,1.0,0.01281,good
1789550158767763743,-1.3337457478036299,5.243478420075326,1.6165796417461493,202,1.0,0.01095,good
1789550158877774134,-1.3383357980159154,5.268219739578526,1.605739991125107,211,0.9905,0.01565,good
1789550158987796876,-1.338379388486771,5.28956246241675,1.607812688491934,204,1.0,0.01001,good
1789550159097760608,-1.3375366739581982,5.312321572781474,1.6164128749540339,209,1.0,0.01363,good
1789550159207764978,-1.3398006210301046,5.335255496777481,1.6126103909582576,212,1.0,0.01279,good
1789550159317780384,-1.3416666486563522,5.359930103682781,1.6109322376358615,196,1.0,0.00976,good
1789550159427888482,-1.3430024491088541,5.381894430465746,1.6100302221186604,200,1.0,0.01561,good
1789550159537819102,-1.3446820333958027,5.404333556954999,1.6055113057719037,198,1.0,0.00991,good
1789550159647759072,-1.3414771468757458,5.426044559713671,1.6112054542681022,197,1.0,0.01177,good
1789550159757764831,-1.3426656786307662,5.452122747695904,1.6141307103871332,196,1.0,0.01229,good
1789550159867763572,-1.3434031350437403,5.4746380617544865,1.6148757853237636,208,1.0,0.00936,good
1789550159977755425,-1.3443979935851569,5.4946037202815114,1.6135076745755594,208,1.0,0.00944,good
1789550160087750433,-1.345287779066461,5.519596783586227,1.615632286747205,201,1.0,0.00914,good
1789550160187764909,-1.3472983907436682,5.53845249565697,1.6120219444040322,199,1.0,0.01346,good
1789550160307716340,-1.3478888969676743,5.563144082678069,1.6090076210728892,195,1.0,0.01146,good
1789550160407754980,-1.348583363948932,5.586985733957197,1.6121541386403138,193,1.0,0.01267,good
1789550160527750461,-1.3475218965177893,5.602791700059469,1.615909382812982,197,1.0,0.01227,good
1789550160627761919,-1.3498274599784563,5.602138993036818,1.602587133951445,188,1.0,0.01782,good
1789550160737750548,-1.3563697335779417,5.596794520852875,1.6797551891845683,173,0.9711,0.02213,good
1789550160847768932,-1.364856061513384,5.5961468621990775,1.8110291371819134,175,0.9886,0.01786,good
1789550160957763912,-1.368467213836396,5.594956374042189,1.9610015511420662,179,0.9888,0.01883,good
1789550161057813328,-1.3722744070055115,5.588745836874228,2.093506466146807,194,0.9897,0.02222,good
1789550161177750108,-1.3755779602589058,5.577976515552045,2.2618010141887352,195,0.9949,0.02253,good
1789550161277759235,-1.377229713693137,5.57411982066287,2.422662864775424,184,0.9946,0.02417,good
1789550161388187142,-1.381674312256863,5.570663604167399,2.58782179951411,188,0.9894,0.02375,good
1789550161497757895,-1.3843611194883187,5.568105439047295,2.7385777031910887,180,1.0,0.01885,good
1789550161607869045,-1.3826628908549508,5.561068695315649,2.938324555601367,183,0.9891,0.01889,good
1789550161727760942,-1.3776928743044714,5.565574615810518,3.0286277543479034,186,1.0,0.0238,good
1789550161827747942,-1.3739221706232005,5.568063744476375,3.065762715223982,188,1.0,0.0174,good
1789550161937916307,-1.3877784804079853,5.575636970806376,3.101456436808589,185,0.9946,0.01311,good
1789550162057809333,-1.4097968816426456,5.5846482120680445,3.1172388749707514,188,0.9947,0.01065,good
1789550162167761114,-1.4344827287040725,5.586507161420424,3.11822779910488,192,0.9948,0.01011,good
1789550162277841989,-1.4545193863357488,5.5917510264949595,3.123133762038514,189,1.0,0.0112,good
1789550162387765477,-1.4806559117114713,5.595561214280134,3.118403773078433,185,1.0,0.01257,good
1789550162497755494,-1.5041855469515784,5.600460340450333,3.1184353523951502,195,1.0,0.00837,good
1789550162607764360,-1.5226221024464512,5.6044579165872115,3.123324773265372,195,1.0,0.00663,good
1789550162717874528,-1.5452222086331615,5.605333242584976,3.121828431575513,197,1.0,0.01021,good
1789550162827765334,-1.5678604939198877,5.605465412363712,3.114369843422417,191,1.0,0.01118,good
1789550162937788180,-1.5932734832300406,5.608994956504081,3.1166598405817205,191,1.0,0.01023,good
1789550163057752862,-1.6172044322035748,5.609276170577225,3.1173771665329864,196,0.9949,0.00971,good
1789550163167760470,-1.6409237289975769,5.60936939041127,3.1186981792758512,204,1.0,0.01017,good
1789550163267755588,-1.661633538257228,5.6113390844929,3.1238187182049253,203,1.0,0.00793,good
1789550163387792961,-1.6806491876113523,5.613874803194302,3.1269602018777447,198,1.0,0.00928,good
1789550163497753261,-1.7046035921332183,5.615673285464401,3.1247005985321494,199,1.0,0.01184,good
1789550163607790513,-1.7248304838689774,5.615745809102528,3.1206075102167494,211,0.9953,0.01109,good
1789550163717769421,-1.7458793491109539,5.616072215111668,3.1132703669361166,200,0.995,0.01016,good
1789550163827749977,-1.767161288956031,5.619438492246645,3.116582161754557,203,0.9951,0.01202,good
1789550163937778083,-1.7883263036977786,5.6227990043352385,3.118927310097496,204,1.0,0.00884,good
1789550164047773993,-1.8125307540743407,5.622759471607836,3.1197925475254373,205,1.0,0.01028,good
1789550164167756002,-1.8381794372547202,5.625439255590063,3.120302166922303,207,1.0,0.00799,good
1789550164277757576,-1.8608719157650304,5.6280830576612555,3.119734458072401,218,1.0,0.00696,good
1789550164377747145,-1.88305394399887,5.627630741378395,3.1176718020007965,204,1.0,0.01107,good
1789550164497749559,-1.907650465723548,5.628489193838021,3.117341592234137,206,1.0,0.00611,good
1789550164607749781,-1.9326536155544405,5.628718635071475,3.1167409935948194,207,1.0,0.00672,good
1789550164717737487,-1.9546545327755054,5.630367410209919,3.116221107759951,196,1.0,0.00739,good
1789550164827892431,-1.9796646466193495,5.630854652017017,3.116051297039759,201,1.0,0.00946,good
1789550164938398701,-2.0045109390219156,5.631639657395278,3.121340696250542,198,1.0,0.00821,good
1789550165047750824,-2.0281773908499408,5.631054513465638,3.1286061227620228,191,0.9948,0.00746,good
1789550165157767881,-2.0524953068085106,5.631597705827095,3.1207748410452583,204,1.0,0.00763,good
1789550165267750794,-2.077761227803208,5.631674815056126,3.119553232893288,201,1.0,0.00802,good
1789550165377764722,-2.099183749139186,5.63199410054748,3.11960516395623,190,1.0,0.00843,good
1789550165487755560,-2.127120998781715,5.633205734277696,3.121786107628904,205,0.9951,0.00824,good
1789550165597753768,-2.1500307484587173,5.633340874076607,3.1243611347012337,213,1.0,0.01066,good
1789550165707809135,-2.17331335549416,5.63343589319718,3.1189422138734457,209,0.9952,0.00805,good
1789550165827763185,-2.201629649171083,5.6355041584394066,3.11942611938704,208,1.0,0.01138,good
1789550165927763944,-2.2204657900152034,5.633901052371925,3.1252990642553544,203,1.0,0.01229,good
1789550166047753680,-2.24549113651895,5.635110716601219,3.126828560413967,205,1.0,0.00847,good
1789550166157759336,-2.274613470514378,5.638129319288412,3.1237049892118547,204,1.0,0.00994,good
1789550166267746845,-2.29631803625961,5.638828459843186,3.124567053159609,211,1.0,0.00941,good
1789550166377744261,-2.3192893028277792,5.637809563447743,3.1205685385004505,212,1.0,0.00623,good
1789550166487767155,-2.3420856379884056,5.63884134831335,3.118251958144703,211,0.9953,0.00718,good
1789550166597780606,-2.368026294762725,5.642718874707523,3.1261187450908645,213,1.0,0.0082,good
1789550166707750933,-2.391672337713129,5.6435815972403445,3.1287964450332297,205,1.0,0.00632,good
1789550166817752663,-2.416568138919434,5.644208015823734,3.12602900691153,213,1.0,0.00803,good
1789550166927748412,-2.442699831556792,5.644593680371581,3.1287400663755016,213,1.0,0.00911,good
1789550167037832029,-2.469046546307448,5.6464516574780745,3.1248558199720398,212,1.0,0.00962,good
1789550167147776828,-2.4902828043708483,5.645308876991334,3.125564285484903,219,1.0,0.00932,good
1789550167257801079,-2.513714326304699,5.644603935625386,3.1212140877008463,207,1.0,0.00945,good
1789550167367742155,-2.537590998115251,5.643939938206786,3.1229722984111135,197,1.0,0.00841,good
1789550167487798845,-2.562977376254778,5.644389600300502,3.1181860780073123,204,1.0,0.00622,good
1789550167587773512,-2.583622112758323,5.645612398987561,3.1170693440075095,208,0.9952,0.0105,good
1789550167697749677,-2.6059702392870507,5.647318639518207,3.120631868931582,208,0.9952,0.00849,good
1789550167818493613,-2.6304474863122955,5.647464391412955,3.123193936977126,209,1.0,0.00868,good
1789550167918130100,-2.6538191876388724,5.647471176675743,3.125777179871403,212,1.0,0.01092,good
1789550168037760982,-2.6796414307519627,5.6475257733167785,3.124429052801391,213,1.0,0.01061,good
1789550168147752799,-2.70502070887649,5.646712481128451,3.1145102805649247,210,1.0,0.01214,good
1789550168247730494,-2.7265622032153516,5.647273180905076,3.105424874884482,205,0.9951,0.01044,good
1789550168367741692,-2.754095900142177,5.650190738261652,3.1094318360061552,207,1.0,0.00908,good
1789550168467745606,-2.7769659739272536,5.6509354648049674,3.11879580429267,211,1.0,0.00738,good
1789550168588043213,-2.8006830543388697,5.650817767197049,3.119682312380941,213,1.0,0.00485,good
1789550168697768805,-2.8227385615802567,5.651406762924667,3.1179163035596527,211,0.9953,0.00622,good
1789550168797740037,-2.84390285654647,5.652991370191942,3.1181437411350683,219,0.9909,0.00567,good
1789550168917913400,-2.8718203862180394,5.653626329357454,3.1199866275410995,210,1.0,0.00892,good
1789550169027795706,-2.8945773237846297,5.654631423149246,3.1193257672440464,223,1.0,0.00732,good
1789550169127932724,-2.919898806684007,5.654590006908603,3.1125014896337824,212,1.0,0.01041,good
1789550169247755007,-2.9438201930944334,5.655651525674405,3.111706854943284,217,0.9954,0.00963,good
1789550169357762626,-2.9701244680583123,5.6566740017763255,3.1137756834325674,218,1.0,0.00954,good
1789550169467753433,-2.992891691631102,5.658067658735688,3.1083736250509264,219,1.0,0.0093,good
1789550169577821933,-3.0147953226123763,5.659245046062707,3.1075242087221056,214,1.0,0.00928,good
1789550169677738571,-3.034649642114498,5.659171782167631,3.1069892998211484,217,1.0,0.00793,good
1789550169797750589,-3.062330951378218,5.6609722208699775,3.10587583125619,212,0.9953,0.00799,good
1789550169907814961,-3.087186689099786,5.6605409285637895,3.1007714461040283,215,1.0,0.00979,good
