t_ns,t_bag_ns,left_wheel_rad,right_wheel_rad,left_wheel_vel,right_wheel_vel
1789550198431297397,1789550198434608164,904.016420787,1112.102477418,0.22079144585355603,0.21841734428523824
1789550198435754791,1789550198446203563,904.016420787,1112.102477418,0.22000007866411675,0.21762597709579895
1789550198446079801,1789550198448770132,904.154479077,1112.237467746,0.22000007866411675,0.21762597709579895
1789550198450971120,1789550198454438849,904.154479077,1112.237467746,0.22000007866411675,0.21762597709579895
1789550198455787208,1789550198467835677,904.154479077,1112.237467746,0.22000007866411675,0.21841734428523824
1789550198467457800,1789550198473314603,904.298673291,1112.377060017,0.22000007866411675,0.21841734428523824
1789550198473403017,1789550198476850915,904.298673291,1112.377060017,0.22000007866411675,0.21841734428523824
1789550198477274230,1789550198489187957,904.298673291,1112.377060017,0.2215828130429953,0.2192087114746775
1789550198490941707,1789550198494524439,904.436731581,1112.521254231,0.2215828130429953,0.2192087114746775
1789550198501070614,1789550198510772744,904.436731581,1112.521254231,0.22000007866411675,0.2192087114746775
1789550198510915058,1789550198514747072,904.574789871,1112.65777854,0.22000007866411675,0.2192087114746775
1789550198515683912,1789550198520549086,904.574789871,1112.65777854,0.22000007866411675,0.2192087114746775
1789550198520527218,1789550198530241254,904.574789871,1112.65777854,0.22079144585355603,0.22000007866411675
1789550198531064238,1789550198536937612,904.712848161,1112.798904792,0.22079144585355603,0.22000007866411675
1789550198536943630,1789550198541047497,904.712848161,1112.798904792,0.22079144585355603,0.22000007866411675
1789550198541790047,1789550198550858779,904.712848161,1112.798904792,0.2215828130429953,0.2192087114746775
1789550198553208080,1789550198556306691,904.850906451,1112.936963082,0.2215828130429953,0.2192087114746775
1789550198555963662,1789550198561824501,904.850906451,1112.936963082,0.2215828130429953,0.2192087114746775
1789550198562639727,1789550198571842848,904.850906451,1112.936963082,0.2192087114746775,0.21841734428523824
1789550198573397792,1789550198577310128,904.98743076,1113.078089334,0.2192087114746775,0.21841734428523824
1789550198577013241,1789550198580417349,904.98743076,1113.078089334,0.2192087114746775,0.21841734428523824
1789550198580975497,1789550198594927178,904.98743076,1113.078089334,0.22000007866411675,0.2192087114746775
1789550198596173458,1789550198599333135,905.12548905,1113.217681605,0.22000007866411675,0.2192087114746775
1789550198601442672,1789550198614241968,905.12548905,1113.217681605,0.22000007866411675,0.21841734428523824
1789550198614259873,1789550198618471318,905.2635473400001,1113.354205914,0.22000007866411675,0.21841734428523824
1789550198619343407,1789550198624449716,905.2635473400001,1113.354205914,0.22000007866411675,0.21841734428523824
1789550198624481415,1789550198635447545,905.2635473400001,1113.354205914,0.21841734428523824,0.21841734428523824
1789550198636470077,1789550198639341291,905.395469706,1113.493798185,0.21841734428523824,0.21841734428523824
1789550198640982390,1789550198643939056,905.395469706,1113.493798185,0.21841734428523824,0.21841734428523824
1789550198655781793,1789550198661344356,905.395469706,1113.493798185,0.2192087114746775,0.22000007866411675
1789550198662838474,1789550198675834559,905.535061977,1113.636458418,0.2192087114746775,0.2192087114746775
1789550198678278811,1789550198680838937,905.668518324,1113.771448746,0.2192087114746775,0.2192087114746775
1789550198681524106,1789550198685576924,905.668518324,1113.771448746,0.2192087114746775,0.2192087114746775
1789550198687335711,1789550198697049561,905.668518324,1113.771448746,0.2168346099063597,0.21841734428523824
1789550198699721913,1789550198704101373,905.808110595,1113.912574998,0.2168346099063597,0.21841734428523824
1789550198704788208,1789550198717634979,905.808110595,1113.912574998,0.2168346099063597,0.2192087114746775
1789550198718304150,1789550198723621117,905.946168885,1114.050633288,0.2168346099063597,0.2192087114746775
1789550198725100070,1789550198738902030,905.946168885,1114.050633288,0.21762597709579895,0.21762597709579895
1789550198740325602,1789550198744597058,906.079625232,1114.1871575970001,0.21762597709579895,0.21762597709579895
1789550198747279964,1789550198760154231,906.079625232,1114.1871575970001,0.2168346099063597,0.21841734428523824
1789550198761973491,1789550198767376057,906.217683522,1114.328283849,0.2168346099063597,0.21841734428523824
1789550198768421698,1789550198780954269,906.217683522,1114.328283849,0.21762597709579895,0.2192087114746775
1789550198780918255,1789550198784594697,906.3588097740001,1114.46787612,0.21762597709579895,0.2192087114746775
1789550198785973978,1789550198789946233,906.3588097740001,1114.46787612,0.21762597709579895,0.2192087114746775
1789550198800411799,1789550198803574179,906.3588097740001,1114.46787612,0.21762597709579895,0.21762597709579895
1789550198803906765,1789550198807821286,906.495334083,1114.604400429,0.21762597709579895,0.21762597709579895
1789550198808727259,1789550198824058833,906.495334083,1114.604400429,0.21762597709579895,0.21841734428523824
1789550198822506204,1789550198825883740,906.634926354,1114.745526681,0.21762597709579895,0.21841734428523824
1789550198827639694,1789550198833001395,906.634926354,1114.745526681,0.21762597709579895,0.21841734428523824
1789550198834368419,1789550198843791845,906.634926354,1114.745526681,0.2192087114746775,0.21841734428523824
1789550198844223380,1789550198848203449,906.774518625,1114.886652933,0.2192087114746775,0.21841734428523824
1789550198849550623,1789550198852801436,906.774518625,1114.886652933,0.2192087114746775,0.21841734428523824
1789550198853062142,1789550198864702942,906.774518625,1114.886652933,0.2192087114746775,0.21762597709579895
1789550198865507003,1789550198869952158,906.915644877,1115.030847147,0.2192087114746775,0.21762597709579895
1789550198873358450,1789550198885185541,906.915644877,1115.030847147,0.2192087114746775,0.21841734428523824
1789550198887116101,1789550198890207824,907.053703167,1115.165837475,0.2192087114746775,0.21841734428523824
1789550198891635154,1789550198896584077,907.053703167,1115.165837475,0.2192087114746775,0.21841734428523824
1789550198897366603,1789550198905538990,907.053703167,1115.165837475,0.22000007866411675,0.2192087114746775
1789550198906021685,1789550198909884306,907.194829419,1115.303895765,0.22000007866411675,0.2192087114746775
1789550198910986865,1789550198915797194,907.194829419,1115.303895765,0.22000007866411675,0.2192087114746775
1789550198915463442,1789550198929326190,907.194829419,1115.303895765,0.21841734428523824,0.21841734428523824
1789550198928752580,1789550198931668196,907.331353728,1115.4465559980001,0.21841734428523824,0.21841734428523824
1789550198932263544,1789550198935701776,907.331353728,1115.4465559980001,0.21841734428523824,0.21841734428523824
1789550198936836442,1789550198947937498,907.331353728,1115.4465559980001,0.21841734428523824,0.22000007866411675
1789550198948455948,1789550198952782452,907.47247998,1115.586148269,0.21841734428523824,0.22000007866411675
1789550198954176565,1789550198956880672,907.47247998,1115.586148269,0.21841734428523824,0.22000007866411675
1789550198956977011,1789550198969276947,907.47247998,1115.586148269,0.2192087114746775,0.22000007866411675
1789550198969689855,1789550198974231164,907.61053827,1115.727274521,0.2192087114746775,0.22000007866411675
1789550198975486869,1789550198977897922,907.61053827,1115.727274521,0.2192087114746775,0.22000007866411675
1789550198980628803,1789550198990246129,907.61053827,1115.727274521,0.2192087114746775,0.22000007866411675
1789550198990796168,1789550199000519776,907.747062579,1115.86379883,0.2192087114746775,0.22000007866411675
1789550198998954149,1789550199010919517,907.747062579,1115.86379883,0.2192087114746775,0.22000007866411675
1789550199011826508,1789550199015155884,907.888188831,1116.00185712,0.2192087114746775,0.22000007866411675
1789550199016446510,1789550199020054868,907.888188831,1116.00185712,0.2192087114746775,0.22000007866411675
1789550199021281632,1789550199031383949,907.888188831,1116.00185712,0.2192087114746775,0.2192087114746775
1789550199032085838,1789550199037924735,908.02471314,1116.141449391,0.2192087114746775,0.2192087114746775
1789550199038388729,1789550199040648228,908.02471314,1116.141449391,0.2192087114746775,0.2192087114746775
1789550199052306098,1789550199054536841,908.02471314,1116.141449391,0.21762597709579895,0.2192087114746775
1789550199055858426,1789550199063095435,908.164305411,1116.281041662,0.21762597709579895,0.2192087114746775
1789550199061712914,1789550199072948026,908.164305411,1116.281041662,0.21762597709579895,0.2192087114746775
1789550199075338451,1789550199078591337,908.302363701,1116.41603199,0.21762597709579895,0.2192087114746775
1789550199079265563,1789550199082562980,908.302363701,1116.41603199,0.21762597709579895,0.2192087114746775
1789550199083224134,1789550199095106827,908.302363701,1116.41603199,0.21841734428523824,0.21841734428523824
1789550199095943587,1789550199098355269,908.440421991,1116.5525562990001,0.21841734428523824,0.21841734428523824
1789550199101189229,1789550199103677753,908.440421991,1116.5525562990001,0.21841734428523824,0.21841734428523824
1789550199105601906,1789550199114915197,908.440421991,1116.5525562990001,0.21841734428523824,0.2192087114746775
1789550199114380268,1789550199117942724,908.581548243,1116.693682551,0.21841734428523824,0.2192087114746775
1789550199117989551,1789550199123525692,908.581548243,1116.693682551,0.21841734428523824,0.2192087114746775
1789550199123990186,1789550199136469282,908.581548243,1116.693682551,0.21841734428523824,0.2192087114746775
1789550199136061447,1789550199139228307,908.719606533,1116.83020686,0.21841734428523824,0.2192087114746775
1789550199142353155,1789550199146118510,908.719606533,1116.83020686,0.21841734428523824,0.2192087114746775
1789550199146080052,1789550199164509549,908.719606533,1116.83020686,0.21762597709579895,0.21841734428523824
1789550199164054498,1789550199167633508,908.865334728,1116.971333112,0.21762597709579895,0.21841734428523824
1789550199177264608,1789550199180714968,908.865334728,1116.971333112,0.2168346099063597,0.21841734428523824
1789550199180982822,1789550199184677705,909.001859037,1117.107857421,0.2168346099063597,0.21841734428523824
1789550199185800724,1789550199198915884,909.001859037,1117.107857421,0.21762597709579895,0.21841734428523824
1789550199198432059,1789550199200880551,909.142985289,1117.245915711,0.21762597709579895,0.21841734428523824
1789550199203431881,1789550199205501590,909.142985289,1117.245915711,0.21762597709579895,0.21841734428523824
1789550199206215385,1789550199219242483,909.142985289,1117.245915711,0.2168346099063597,0.21841734428523824
1789550199219986144,1789550199221882579,909.28257756,1117.38244002,0.2168346099063597,0.21841734428523824
1789550199221991676,1789550199226338862,909.28257756,1117.38244002,0.2168346099063597,0.21841734428523824
1789550199226758214,1789550199229763762,909.28257756,1117.38244002,0.2168346099063597,0.21841734428523824
1789550199231209664,1789550199240510994,909.28257756,1117.38244002,0.21762597709579895,0.21841734428523824
1789550199240491885,1789550199243417092,909.4252377930001,1117.522032291,0.21762597709579895,0.21841734428523824
1789550199245905653,1789550199249390194,909.4252377930001,1117.522032291,0.21762597709579895,0.21841734428523824
1789550199250565058,1789550199262272422,909.4252377930001,1117.522032291,0.21762597709579895,0.21762597709579895
1789550199261633599,1789550199263363408,909.566364045,1117.655488638,0.21762597709579895,0.21762597709579895
1789550199266315593,1789550199269114464,909.566364045,1117.655488638,0.21762597709579895,0.21762597709579895
1789550199270591436,1789550199283329979,909.566364045,1117.655488638,0.21762597709579895,0.21762597709579895
1789550199283038073,1789550199287964831,909.709024278,1117.795080909,0.21762597709579895,0.21762597709579895
1789550199288085112,1789550199291645494,909.709024278,1117.795080909,0.21762597709579895,0.21762597709579895
1789550199303356469,1789550199305393182,909.709024278,1117.795080909,0.22000007866411675,0.21841734428523824
1789550199305960089,1789550199308477628,909.848616549,1117.933139199,0.22000007866411675,0.21841734428523824
1789550199310561427,1789550199313815331,909.848616549,1117.933139199,0.22000007866411675,0.21841734428523824
1789550199315634406,1789550199329683888,909.848616549,1117.933139199,0.22079144585355603,0.2168346099063597
1789550199327689762,1789550199332751872,909.985140858,1118.071197489,0.22079144585355603,0.2168346099063597
1789550199332764926,1789550199345392965,909.985140858,1118.071197489,0.22000007866411675,0.21762597709579895
1789550199345941226,1789550199349483537,910.12626711,1118.2107897600001,0.22000007866411675,0.21762597709579895
1789550199352254079,1789550199356184173,910.12626711,1118.2107897600001,0.22000007866411675,0.21762597709579895
1789550199356576250,1789550199367761591,910.12626711,1118.2107897600001,0.22000007866411675,0.21762597709579895
1789550199367495626,1789550199371455104,910.267393362,1118.34884805,0.22000007866411675,0.21762597709579895
1789550199372475525,1789550199375805531,910.267393362,1118.34884805,0.22000007866411675,0.21762597709579895
1789550199376503068,1789550199388245891,910.267393362,1118.34884805,0.22000007866411675,0.2168346099063597
1789550199389086854,1789550199391663477,910.406985633,1118.48690634,0.22000007866411675,0.2168346099063597
1789550199395913639,1789550199407728804,910.406985633,1118.48690634,0.22079144585355603,0.21841734428523824
1789550199408104495,1789550199411913660,910.543509942,1118.62496463,0.22079144585355603,0.21841734428523824
1789550199412709333,1789550199415696569,910.543509942,1118.62496463,0.22079144585355603,0.21841734428523824
1789550199416070519,1789550199428689263,910.543509942,1118.62496463,0.2215828130429953,0.2192087114746775
1789550199429468550,1789550199431612452,910.6846361940001,1118.764556901,0.2215828130429953,0.2192087114746775
1789550199432352744,1789550199436472997,910.6846361940001,1118.764556901,0.2215828130429953,0.2192087114746775
1789550199437251135,1789550199450556807,910.6846361940001,1118.764556901,0.22079144585355603,0.21841734428523824
1789550199452192739,1789550199454869850,910.824228465,1118.905683153,0.22079144585355603,0.21841734428523824
1789550199456040695,1789550199459317819,910.824228465,1118.905683153,0.22079144585355603,0.21841734428523824
1789550199462417910,1789550199472034661,910.824228465,1118.905683153,0.22079144585355603,0.22000007866411675
1789550199472725440,1789550199475586063,910.960752774,1119.049877367,0.22079144585355603,0.22000007866411675
1789550199476012637,1789550199479265449,910.960752774,1119.049877367,0.22079144585355603,0.22000007866411675
1789550199480552075,1789550199494471629,910.960752774,1119.049877367,0.22079144585355603,0.2192087114746775
1789550199494221996,1789550199496642103,911.101879026,1119.187935657,0.22079144585355603,0.2192087114746775
1789550199498224598,1789550199501995416,911.101879026,1119.187935657,0.22079144585355603,0.2192087114746775
1789550199502416286,1789550199514220600,911.101879026,1119.187935657,0.22000007866411675,0.21841734428523824
1789550199516637837,1789550199523138480,911.239937316,1119.325993947,0.22000007866411675,0.21841734428523824
1789550199526636093,1789550199534259718,911.239937316,1119.325993947,0.22079144585355603,0.22000007866411675
1789550199534481689,1789550199539058808,911.374927644,1119.465586218,0.22079144585355603,0.22000007866411675
1789550199540099134,1789550199544116252,911.374927644,1119.465586218,0.22079144585355603,0.22000007866411675
1789550199554287356,1789550199557681964,911.374927644,1119.465586218,0.22000007866411675,0.2192087114746775
1789550199558944483,1789550199562384604,911.511451953,1119.605178489,0.22000007866411675,0.2192087114746775
1789550199563447815,1789550199575464231,911.511451953,1119.605178489,0.2192087114746775,0.21841734428523824
1789550199577215760,1789550199581418465,911.649510243,1119.74477076,0.2192087114746775,0.21841734428523824
1789550199582030199,1789550199584366280,911.649510243,1119.74477076,0.2192087114746775,0.21841734428523824
1789550199585832735,1789550199596284802,911.649510243,1119.74477076,0.2192087114746775,0.22000007866411675
1789550199596692081,1789550199598249709,911.784500571,1119.885897012,0.2192087114746775,0.22000007866411675
1789550199601636207,1789550199606263375,911.784500571,1119.885897012,0.2192087114746775,0.22000007866411675
1789550199607055160,1789550199617420534,911.784500571,1119.885897012,0.21841734428523824,0.21841734428523824
1789550199618449917,1789550199623176738,911.924092842,1120.022421321,0.21841734428523824,0.21841734428523824
1789550199623397395,1789550199629735763,911.924092842,1120.022421321,0.21841734428523824,0.21841734428523824
1789550199630345867,1789550199638956677,911.924092842,1120.022421321,0.21762597709579895,0.21841734428523824
1789550199639990337,1789550199643115555,912.060617151,1120.162013592,0.21762597709579895,0.21841734428523824
1789550199645318764,1789550199648021945,912.060617151,1120.162013592,0.21762597709579895,0.21841734428523824
1789550199648329664,1789550199660923096,912.060617151,1120.162013592,0.21762597709579895,0.22000007866411675
1789550199661366612,1789550199667478473,912.198675441,1120.300071882,0.21762597709579895,0.22000007866411675
1789550199668645171,1789550199680931681,912.198675441,1120.300071882,0.21762597709579895,0.21841734428523824
1789550199682052626,1789550199686266145,912.336733731,1120.439664153,0.21762597709579895,0.21841734428523824
1789550199686442066,1789550199693076339,912.336733731,1120.439664153,0.21762597709579895,0.21841734428523824
1789550199692236987,1789550199700781213,912.336733731,1120.439664153,0.2168346099063597,0.21841734428523824
1789550199703437029,1789550199705835843,912.474792021,1120.579256424,0.2168346099063597,0.21841734428523824
1789550199706134340,1789550199708899143,912.474792021,1120.579256424,0.2168346099063597,0.21841734428523824
1789550199710508097,1789550199723635404,912.474792021,1120.579256424,0.2168346099063597,0.2192087114746775
1789550199723048907,1789550199729205633,912.609782349,1120.720382676,0.2168346099063597,0.2192087114746775
1789550199730123456,1789550199743296109,912.609782349,1120.720382676,0.21762597709579895,0.21762597709579895
1789550199744005349,1789550199748594688,912.752442582,1120.856906985,0.21762597709579895,0.21762597709579895
1789550199752342583,1789550199763758430,912.752442582,1120.856906985,0.21841734428523824,0.21841734428523824
1789550199764510238,1789550199769349341,912.890500872,1120.998033237,0.21841734428523824,0.21841734428523824
1789550199770584864,1789550199773321725,912.890500872,1120.998033237,0.21841734428523824,0.21841734428523824
1789550199775531341,1789550199784525563,912.890500872,1120.998033237,0.21841734428523824,0.22000007866411675
1789550199784995871,1789550199788932723,913.030093143,1121.14069347,0.21841734428523824,0.22000007866411675
1789550199787059285,1789550199789908113,913.030093143,1121.14069347,0.21841734428523824,0.22000007866411675
1789550199794158238,1789550199807604428,913.030093143,1121.14069347,0.2192087114746775,0.21841734428523824
1789550199808445299,1789550199812861309,913.171219395,1121.27875176,0.2192087114746775,0.21841734428523824
1789550199813544997,1789550199828342602,913.171219395,1121.27875176,0.2192087114746775,0.21841734428523824
1789550199828569276,1789550199830612210,913.304675742,1121.415276069,0.2192087114746775,0.21841734428523824
1789550199831686921,1789550199838060932,913.304675742,1121.415276069,0.2192087114746775,0.21841734428523824
1789550199837454568,1789550199847546126,913.304675742,1121.415276069,0.2192087114746775,0.2192087114746775
1789550199848057614,1789550199852312443,913.445801994,1121.55486834,0.2192087114746775,0.2192087114746775
1789550199854239114,1789550199858509496,913.445801994,1121.55486834,0.2192087114746775,0.2192087114746775
1789550199858098532,1789550199868873463,913.445801994,1121.55486834,0.2192087114746775,0.21841734428523824
1789550199869940212,1789550199873552735,913.583860284,1121.695994592,0.2192087114746775,0.21841734428523824
1789550199874935220,1789550199879067027,913.583860284,1121.695994592,0.2192087114746775,0.21841734428523824
1789550199878792322,1789550199890547403,913.583860284,1121.695994592,0.2192087114746775,0.22000007866411675
1789550199890020083,1789550199895792730,913.724986536,1121.8355868630001,0.2192087114746775,0.22000007866411675
1789550199898539868,1789550199910609554,913.724986536,1121.8355868630001,0.2192087114746775,0.22079144585355603
1789550199911173313,1789550199914585197,913.859976864,1121.973645153,0.2192087114746775,0.22079144585355603
1789550199916117328,1789550199920791416,913.859976864,1121.973645153,0.2192087114746775,0.22079144585355603
1789550199920482031,1789550199930791987,913.859976864,1121.973645153,0.2192087114746775,0.22000007866411675
1789550199931442253,1789550199935583429,913.999569135,1122.114771405,0.2192087114746775,0.22000007866411675
1789550199936197422,1789550199940598139,913.999569135,1122.114771405,0.2192087114746775,0.22000007866411675
1789550199941163231,1789550199951525717,913.999569135,1122.114771405,0.21841734428523824,0.22000007866411675
1789550199954204623,1789550199956993237,914.139161406,1122.252829695,0.21841734428523824,0.22000007866411675
1789550199957688367,1789550199964819353,914.139161406,1122.252829695,0.21841734428523824,0.22000007866411675
1789550199965665186,1789550199972692390,914.139161406,1122.252829695,0.21841734428523824,0.2192087114746775
1789550199974272922,1789550199978811953,914.277219696,1122.390887985,0.21841734428523824,0.2192087114746775
1789550199979328959,1789550199983003345,914.277219696,1122.390887985,0.21841734428523824,0.2192087114746775
1789550199982589511,1789550199995478442,914.277219696,1122.390887985,0.2192087114746775,0.2192087114746775
1789550199995747999,1789550200000179081,914.418345948,1122.530480256,0.2192087114746775,0.2192087114746775
1789550200002392141,1789550200014411352,914.418345948,1122.530480256,0.21841734428523824,0.22000007866411675
1789550200014964779,1789550200016369020,914.5548702570001,1122.667004565,0.21841734428523824,0.22000007866411675
1789550200016894302,1789550200019395787,914.5548702570001,1122.667004565,0.21841734428523824,0.22000007866411675
1789550200020718428,1789550200024127200,914.5548702570001,1122.667004565,0.21841734428523824,0.22000007866411675
1789550200027221514,1789550200038819281,914.5548702570001,1122.667004565,0.2168346099063597,0.2192087114746775
1789550200035456021,1789550200038930081,914.691394566,1122.806596836,0.2168346099063597,0.2192087114746775
1789550200040839829,1789550200045218288,914.691394566,1122.806596836,0.2168346099063597,0.2192087114746775
1789550200046313570,1789550200057183414,914.691394566,1122.806596836,0.21762597709579895,0.2192087114746775
1789550200057149214,1789550200063519337,914.830986837,1122.946189107,0.21762597709579895,0.2192087114746775
1789550200063897158,1789550200065769133,914.830986837,1122.946189107,0.21762597709579895,0.2192087114746775
1789550200077241675,1789550200081501465,914.830986837,1122.946189107,0.21762597709579895,0.2192087114746775
1789550200080766488,1789550200085066939,914.972113089,1123.079645454,0.21762597709579895,0.2192087114746775
1789550200085872166,1789550200098257088,914.972113089,1123.079645454,0.21762597709579895,0.21841734428523824
1789550200098352150,1789550200101031796,915.113239341,1123.219237725,0.21762597709579895,0.21841734428523824
1789550200104087041,1789550200108756759,915.113239341,1123.219237725,0.21762597709579895,0.21841734428523824
1789550200108591725,1789550200119721682,915.113239341,1123.219237725,0.21762597709579895,0.21841734428523824
1789550200120357802,1789550200123846823,915.252831612,1123.357296015,0.21762597709579895,0.21841734428523824
1789550200125323369,1789550200129784948,915.252831612,1123.357296015,0.21762597709579895,0.21841734428523824
1789550200130468728,1789550200140950067,915.252831612,1123.357296015,0.2168346099063597,0.21841734428523824
1789550200140334112,1789550200143348010,915.393957864,1123.490752362,0.2168346099063597,0.21841734428523824
1789550200145391944,1789550200150213938,915.393957864,1123.490752362,0.2168346099063597,0.21841734428523824
1789550200150450259,1789550200162674646,915.393957864,1123.490752362,0.21762597709579895,0.21762597709579895
1789550200163065298,1789550200165968786,915.533550135,1123.628810652,0.21762597709579895,0.21762597709579895
1789550200167607643,1789550200170630874,915.533550135,1123.628810652,0.21762597709579895,0.21762597709579895
1789550200171378961,1789550200181876224,915.533550135,1123.628810652,0.21762597709579895,0.21762597709579895
1789550200182028315,1789550200184938413,915.674676387,1123.768402923,0.21762597709579895,0.21762597709579895
1789550200185885084,1789550200190450519,915.674676387,1123.768402923,0.21762597709579895,0.21762597709579895
1789550200202474100,1789550200205505459,915.674676387,1123.768402923,0.21762597709579895,0.21762597709579895
1789550200205484962,1789550200207542598,915.8142686580001,1123.904927232,0.21762597709579895,0.21762597709579895
1789550200210489320,1789550200223912364,915.8142686580001,1123.904927232,0.21762597709579895,0.21762597709579895
1789550200224142667,1789550200232495843,915.956928891,1124.044519503,0.21762597709579895,0.21762597709579895
1789550200232633584,1789550200244501722,915.956928891,1124.044519503,0.2192087114746775,0.21841734428523824
1789550200245081646,1789550200249409334,916.094987181,1124.179509831,0.2192087114746775,0.21841734428523824
1789550200251275199,1789550200253931034,916.094987181,1124.179509831,0.2192087114746775,0.21841734428523824
1789550200255450000,1789550200265890327,916.094987181,1124.179509831,0.22000007866411675,0.21762597709579895
1789550200265495971,1789550200268022416,916.233045471,1124.317568121,0.22000007866411675,0.21762597709579895
1789550200270427395,1789550200275699477,916.233045471,1124.317568121,0.22000007866411675,0.21762597709579895
1789550200276345762,1789550200289382339,916.233045471,1124.317568121,0.22000007866411675,0.21762597709579895
1789550200288755199,1789550200296067087,916.375705704,1124.457160392,0.22000007866411675,0.21762597709579895
1789550200296046460,1789550200307633783,916.375705704,1124.457160392,0.22000007866411675,0.21841734428523824
1789550200308589916,1789550200311601352,916.512230013,1124.595218682,0.22000007866411675,0.21841734428523824
1789550200312550023,1789550200316796426,916.512230013,1124.595218682,0.22000007866411675,0.21841734428523824
1789550200316901783,1789550200328256581,916.512230013,1124.595218682,0.22000007866411675,0.21762597709579895
1789550200328728074,1789550200333872359,916.651822284,1124.731742991,0.22000007866411675,0.21762597709579895
1789550200334099421,1789550200338828038,916.651822284,1124.731742991,0.22000007866411675,0.21762597709579895
1789550200338382875,1789550200348368280,916.651822284,1124.731742991,0.22000007866411675,0.21762597709579895
1789550200351311540,1789550200353803989,916.792948536,1124.871335262,0.22000007866411675,0.21762597709579895
1789550200355440180,1789550200358366591,916.792948536,1124.871335262,0.22000007866411675,0.21762597709579895
1789550200360441132,1789550200370482918,916.792948536,1124.871335262,0.22079144585355603,0.2192087114746775
1789550200371647431,1789550200375248845,916.931006826,1125.010927533,0.22079144585355603,0.2192087114746775
1789550200375301671,1789550200380083337,916.931006826,1125.010927533,0.22079144585355603,0.2192087114746775
1789550200380894748,1789550200391698009,916.931006826,1125.010927533,0.22079144585355603,0.2192087114746775
1789550200392513253,1789550200396620026,917.070599097,1125.150519804,0.22079144585355603,0.2192087114746775
1789550200400353274,1789550200411596976,917.070599097,1125.150519804,0.22079144585355603,0.22000007866411675
1789550200412233040,1789550200417306056,917.208657387,1125.293180037,0.22079144585355603,0.22000007866411675
1789550200417983541,1789550200420752565,917.208657387,1125.293180037,0.22079144585355603,0.22000007866411675
1789550200421291475,1789550200432685935,917.208657387,1125.293180037,0.22000007866411675,0.22000007866411675
1789550200433136542,1789550200439210722,917.345181696,1125.428170365,0.22000007866411675,0.22000007866411675
1789550200438551272,1789550200442770086,917.345181696,1125.428170365,0.22000007866411675,0.22000007866411675
1789550200442481069,1789550200454919521,917.345181696,1125.428170365,0.22000007866411675,0.21762597709579895
1789550200457565431,1789550200463550475,917.481706005,1125.567762636,0.22000007866411675,0.21762597709579895
1789550200464108012,1789550200474631791,917.481706005,1125.567762636,0.22000007866411675,0.2192087114746775
1789550200476184808,1789550200478842772,917.619764295,1125.710422869,0.22000007866411675,0.2192087114746775
1789550200480421564,1789550200483894902,917.619764295,1125.710422869,0.22000007866411675,0.2192087114746775
1789550200485406647,1789550200499345938,917.619764295,1125.710422869,0.2192087114746775,0.22000007866411675
1789550200499462126,1789550200504103366,917.756288604,1125.85001514,0.2192087114746775,0.22000007866411675
1789550200515274874,1789550200518934058,917.756288604,1125.85001514,0.2192087114746775,0.21841734428523824
1789550200520631908,1789550200523130485,917.889744951,1125.986539449,0.2192087114746775,0.21841734428523824
1789550200525956742,1789550200537234347,917.889744951,1125.986539449,0.2192087114746775,0.22000007866411675
1789550200537230514,1789550200541551944,918.027803241,1126.127665701,0.2192087114746775,0.22000007866411675
1789550200543435974,1789550200545583431,918.027803241,1126.127665701,0.2192087114746775,0.22000007866411675
1789550200546726910,1789550200561119733,918.027803241,1126.127665701,0.21841734428523824,0.2192087114746775
1789550200561251049,1789550200564889218,918.167395512,1126.26419001,0.21841734428523824,0.2192087114746775
1789550200566411572,1789550200579506123,918.167395512,1126.26419001,0.21762597709579895,0.21762597709579895
1789550200579223123,1789550200584162509,918.300851859,1126.400714319,0.21762597709579895,0.21762597709579895
1789550200584258459,1789550200589336363,918.300851859,1126.400714319,0.21762597709579895,0.21762597709579895
1789550200588750551,1789550200600989585,918.300851859,1126.400714319,0.2168346099063597,0.2192087114746775
1789550200603481238,1789550200607320139,918.438910149,1126.541840571,0.2168346099063597,0.2192087114746775
1789550200607420848,1789550200620741776,918.438910149,1126.541840571,0.21762597709579895,0.2192087114746775
1789550200621298313,1789550200626270398,918.576968439,1126.681432842,0.21762597709579895,0.2192087114746775
1789550200626168264,1789550200633830605,918.576968439,1126.681432842,0.21762597709579895,0.2192087114746775
1789550200634152747,1789550200641627298,918.576968439,1126.681432842,0.21762597709579895,0.21841734428523824
1789550200641114625,1789550200645396246,918.711958767,1126.821025113,0.21762597709579895,0.21841734428523824
1789550200649148343,1789550200662071565,918.711958767,1126.821025113,0.21841734428523824,0.2192087114746775
1789550200663137109,1789550200666470966,918.851551038,1126.960617384,0.21841734428523824,0.2192087114746775
1789550200668575466,1789550200672302104,918.851551038,1126.960617384,0.21841734428523824,0.2192087114746775
1789550200672197747,1789550200683208332,918.851551038,1126.960617384,0.21762597709579895,0.21841734428523824
1789550200682901613,1789550200689057505,918.991143309,1127.098675674,0.21762597709579895,0.21841734428523824
1789550200690018470,1789550200694165701,918.991143309,1127.098675674,0.21762597709579895,0.21841734428523824
1789550200703527300,1789550200706922611,918.991143309,1127.098675674,0.2168346099063597,0.21762597709579895
1789550200707454874,1789550200711106226,919.13073558,1127.239801926,0.2168346099063597,0.21762597709579895
1789550200711207342,1789550200713386166,919.13073558,1127.239801926,0.2168346099063597,0.21762597709579895
