t_ns,t_bag_ns,wx,wy,wz,ax,ay,az,qx,qy,qz,qw
1784885729785515316,1784885729787596739,0.0,0.0,-0.07342980057001114,0.06763619929552078,0.1975216418504715,9.979631423950195,0.0022041862830519676,-0.005624339450150728,0.940244734287262,0.3404333293437958
1784885729835525382,1784885729840477346,0.0,0.0,-0.023412400856614113,0.13706804811954498,-0.16759411990642548,9.775525093078613,0.0016587534919381142,-0.007314817048609257,0.9399006962776184,0.34135299921035767
1784885729885568226,1784885729888721302,0.0,0.0,0.0,0.015562310814857483,-0.15322890877723694,9.88086986541748,9.211376163875684e-05,-0.006226616445928812,0.9398506283760071,0.34151625633239746
1784885729935620783,1784885729944853983,0.0,0.0,0.0,-0.0071826050989329815,-0.07481880486011505,9.896432876586914,0.0010044261580333114,-0.004708173684775829,0.9398553371429443,0.3415261507034302
1784885729985765017,1784885729989002984,0.0,0.0,0.0,0.08978256583213806,-0.152031809091568,9.815030097961426,0.0008541237330064178,-0.0052030193619430065,0.939853847026825,0.3415234088897705
1784885730035705107,1784885730050414063,0.0,0.0,0.0,0.13826514780521393,-0.1107318252325058,9.837176322937012,0.0006830428610555828,-0.004893491510301828,0.9398555755615234,0.3415237069129944
1784885730085840563,1784885730087865116,0.0,0.0,0.0,0.04429272934794426,-0.11611878126859665,9.944914817810059,0.0008798728231340647,-0.0066554551012814045,0.939846396446228,0.3415186405181885
1784885730135806154,1784885730137910494,0.0,0.0,0.0,0.06464344263076782,-0.06404489278793335,9.912593841552734,0.0019884321372956038,-0.0041032638400793076,0.9398543834686279,0.34153223037719727
1784885730185897674,1784885730191056918,0.0,0.0,0.0,0.06224924325942993,-0.05446808785200119,9.838972091674805,0.0027773247566074133,-0.0048217326402664185,0.9398485422134399,0.3415335416793823
1784885730235915672,1784885730239067530,0.0,0.0,0.0,0.07062894850969315,-0.090979665517807,9.908403396606445,0.0016772919334471226,-0.005841204430907965,0.9398489594459534,0.34152376651763916
1784885730286099883,1784885730294116896,-0.04895320162177086,0.0,0.043632201850414276,1.6304513216018677,0.3902548849582672,9.840168952941895,0.004653747193515301,-0.006254816427826881,0.9398437738418579,0.34150299429893494
1784885730336055351,1784885730338074750,0.043632201850414276,0.011706200428307056,0.17240040004253387,1.6813280582427979,-0.38127660751342773,9.27034854888916,0.008627321571111679,-0.0080786794424057,0.9408339262008667,0.33864927291870117
1784885730386121400,1784885730398290127,0.03086180053651333,-0.005320999771356583,0.03405439853668213,1.0396820306777954,0.39624038338661194,8.55388355255127,0.013177478685975075,-0.011035669595003128,0.9418734312057495,0.33551517128944397
1784885730436133911,1784885730439511193,-0.05427420139312744,-0.011706200428307056,-0.019155599176883698,-0.0652419924736023,-0.416591078042984,8.861538887023926,0.011554285883903503,-0.009407785721123219,0.9418653845787048,0.3356468379497528
1784885730486255908,1784885730491689647,-0.004256799817085266,0.04469640180468559,0.005320999771356583,0.619499683380127,0.6709750294685364,11.329960823059082,0.012347099371254444,-0.00949942972511053,0.9417926669120789,0.33582010865211487
1784885730536254422,1784885730543449416,0.035118598490953445,0.02766920067369938,0.005320999771356583,0.5620388388633728,0.729034423828125,11.088146209716797,0.01158275455236435,-0.009649740532040596,0.9417479038238525,0.3359689712524414
1784885730586435982,1784885730589469345,0.015962999314069748,-0.06172360107302666,-0.014898800291121006,-0.3537432849407196,-0.7649474143981934,8.666411399841309,0.008718622848391533,-0.010352552868425846,0.9417620897293091,0.3359944820404053
1784885730636342010,1784885730646767297,0.011706200428307056,-0.03724699839949608,-0.01809139922261238,-0.6470329761505127,-0.8816647529602051,10.345943450927734,0.008237525820732117,-0.009256869554519653,0.941789984703064,0.33596065640449524
1784885730686431991,1784885730687631540,-0.03618279844522476,0.031925998628139496,0.02766920067369938,-0.44831424951553345,0.590170681476593,9.371503829956055,0.009884494356811047,-0.007813402451574802,0.9418836236000061,0.33569008111953735
1784885730736487548,1784885730738609073,0.059595201164484024,-0.026605000719428062,-0.0063852001912891865,0.40940847992897034,-0.33339259028434753,8.833407402038574,0.008339057676494122,-0.011312982067465782,0.9418541193008423,0.3357153534889221
1784885730786516298,1784885730792562871,0.03724699839949608,-0.050017401576042175,-0.13941019773483276,0.7463923692703247,-0.31603461503982544,8.51138687133789,0.006512031424790621,-0.011421555653214455,0.9412326812744141,0.337490439414978
1784885730836549052,1784885730839673436,-0.022348200902342796,-0.015962999314069748,-0.15856580436229706,-1.2976572513580322,-0.7739256620407104,10.45667552947998,0.00575721450150013,-0.009906819090247154,0.9402623176574707,0.34024518728256226
1784885730886717617,1784885730894869625,0.022348200902342796,-0.008513599634170532,-0.1809139996767044,-1.3634978532791138,0.02513911761343479,11.686098098754883,0.005223950371146202,-0.0106130950152874,0.9384011626243591,0.3453325927257538
1784885730936662908,1784885730938809979,-0.03405439853668213,0.053210001438856125,-0.17240040004253387,0.4967968463897705,-0.9367313981056213,11.137228012084961,0.006040616892278194,-0.011259324848651886,0.9371188879013062,0.34876424074172974
1784885730986779047,1784885730999015123,-0.03086180053651333,0.02128399908542633,-0.1936843991279602,-0.0011971008498221636,-0.6536170244216919,11.438298225402832,0.004033415112644434,-0.011677163653075695,0.9351407289505005,0.35404881834983826
1784885731036810459,1784885731040044063,-0.012770400382578373,0.04788900166749954,-0.18197819590568542,0.7984662652015686,0.9780313968658447,9.621698379516602,0.004547979682683945,-0.011484774760901928,0.9337197542190552,0.35777968168258667
1784885731086933998,1784885731091067698,0.007449400145560503,-0.07236559689044952,-0.1926202028989792,1.0402805805206299,-0.03232172131538391,8.91301441192627,0.004540788475424051,-0.010632953606545925,0.9323034286499023,0.3614802062511444
1784885731136880895,1784885731144269425,-0.03086180053651333,-0.05108160153031349,-0.18517079949378967,0.447715699672699,0.2908954918384552,8.74721622467041,0.005065575707703829,-0.009312828071415424,0.9301779866218567,0.3669440746307373
1784885731186949675,1784885731190227621,0.04256799817085266,0.0,-0.20113380253314972,-0.304063618183136,0.0065840547904372215,8.364742279052734,0.0035038734786212444,-0.010638829320669174,0.928794264793396,0.3704147934913635
1784885731236972798,1784885731247486378,0.02766920067369938,-0.023412400856614113,-0.1990053951740265,0.12389993667602539,-0.047884032130241394,8.131905555725098,0.0025407159700989723,-0.010844273492693901,0.9265213012695312,0.376065731048584
1784885731287094335,1784885731288445257,0.0,-0.03937539830803871,-0.21496839821338654,-1.0097545385360718,-0.6147112846374512,10.757746696472168,0.0019068296533077955,-0.009163916110992432,0.9249594211578369,0.3799392580986023
1784885731337066555,1784885731339368457,-0.02128399908542633,0.07981500029563904,-0.1809139996767044,0.06404489278793335,-0.19871874153614044,9.118915557861328,0.0043861051090061665,-0.010203924961388111,0.9234015941619873,0.3836634159088135
1784885731387221107,1784885731392433899,-0.028733400627970695,0.04043959826231003,-0.18836340308189392,0.24181437492370605,-1.003769040107727,11.34432601928711,0.0035902487579733133,-0.010437999852001667,0.9210478663444519,0.3892817199230194
1784885731437183260,1784885731440408393,-0.043632201850414276,-0.0063852001912891865,-0.18836340308189392,-0.1711854189634323,0.8403647541999817,9.879075050354004,0.0029400838539004326,-0.009048367850482464,0.9195008277893066,0.3929619789123535
1784885731487248982,1784885731495640953,-0.009577799588441849,0.07555820047855377,-0.1798498034477234,0.23582886159420013,0.71766197681427,11.095329284667969,0.002202915959060192,-0.010408073663711548,0.9171187281608582,0.3984612822532654
1784885731537289474,1784885731540574316,-0.0063852001912891865,-0.03724699839949608,-0.1936843991279602,1.191115379333496,0.06703764945268631,9.518747329711914,0.0026826991233974695,-0.011112689971923828,0.9154982566833496,0.40214866399765015
1784885731587486921,1784885731599726340,-0.04256799817085266,-0.04576060175895691,-0.16920779645442963,0.823006808757782,0.14724339544773102,8.948328971862793,0.0028926474042236805,-0.010087655857205391,0.913323700428009,0.4070885479450226
